"","A1.mzML","A10.mzML","A11.mzML","A12.mzML","A13.mzML","A14.mzML","A15.mzML","A2.mzML","A3.mzML","A4.mzML","A5.mzML","A6.mzML","A7.mzML","A8.mzML","A9.mzML","pooled_QC_1.mzML"
"43021_407.201_11.431",1.50498253809873e-07,4.09473456195516e-06,7.12029506628144e-06,2.04695619091898e-06,5.21574462212727e-07,1.73971016100001e-05,0.000108573770451155,3.89007214300313e-05,2.15785278883256e-05,3.85749394527052e-05,5.24182068608715e-06,0.00010708683226568,2.50886420171701e-06,3.42953608817394e-05,2.75815627240278e-06,2.28882655796648e-07
"42623_407.201_11.338",1.50498253809873e-07,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,2.13516640279337e-05,7.2929661354948e-05,8.20626526889573e-05,9.16505310835603e-05,1.18185873232799e-05,0.000200744191199872,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,2.28882655796648e-07
"41788_407.201_11.156",1.50498253809873e-07,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.94101914503065e-06,1.87354545743138e-05,5.28702698264391e-05,0.000184773852982986,3.42250334934575e-06,7.29536714901155e-05,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,2.28882655796648e-07
"17305_407.208_4.79",0.000112001877915988,0.00133764159664238,0.000450373963585818,0.000341279608322135,5.43304498974839e-05,5.72270092027957e-05,1.27433596784702e-06,2.95903402545648e-05,4.7458058592452e-05,1.17169222911975e-05,2.66750497651748e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,8.14162578408913e-05
"30596_407.208_8.51",1.75144737161641e-05,2.48891274562961e-05,8.6218909819737e-06,2.04695619091898e-06,2.61914057170079e-06,3.91462484195078e-06,6.61837487409464e-07,6.14477037234877e-05,1.11565624955496e-05,1.63914775358104e-06,1.57450843777928e-05,2.98460325669219e-07,1.39368335825528e-05,1.92333369420457e-06,2.75815627240278e-06,2.7011620436052e-05
"26196_407.244_7.473",0.00013075890284017,2.56323450448282e-05,1.80073774375315e-06,2.00230905248248e-05,0.000111544204910957,0.0001000985278909,8.9712282003008e-05,7.70148604652739e-05,8.06843214580533e-05,2.81481091329717e-06,6.32769659612358e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,9.63914335870589e-05
"35640_407.244_9.795",0.000149061611160663,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,0.000113584860758671,9.86576749936732e-05,9.46030512615501e-06,3.36342519633829e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,1.74881262814416e-05
"36925_407.245_10.096",6.37441852799948e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,6.23261191796738e-05,5.39207631918487e-05,2.05724636109626e-06,3.84353506464847e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,7.27320285278046e-06
"22671_407.246_6.413",2.64602660739882e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,3.19183241324127e-05,3.83364422942306e-05,6.61837487409464e-07,9.76190326305653e-06,9.96379332797088e-06,5.93801990128847e-05,0.00013448238997645,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,3.4289469866839e-05
"40533_407.263_10.955",1.50498253809873e-07,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,8.99082083905755e-08,3.86730436229842e-06,1.48487692830689e-05,5.38479608787443e-05,2.65323462768279e-05,0.00116133305402191,1.51346516427146e-05,2.75815627240278e-06,2.28882655796648e-07
"38052_407.281_10.422",5.61734800753647e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,3.2587399730739e-05,3.02997575086159e-05,1.25843378162579e-07,2.85833553153197e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,1.46621334580224e-05
"38219_407.317_10.442",0.000143428204989445,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,3.73760026057378e-06,6.61837487409464e-07,9.07297242110607e-05,5.66764420346725e-05,1.25843378162579e-07,4.05622220456075e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,0.000152741667199983
"37463_407.317_10.28",4.6233426134368e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,1.25963356144164e-06,1.0649422342758e-05,6.61837487409464e-07,3.34764325289887e-05,8.1942713234555e-06,1.25843378162579e-07,2.93970638054084e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,2.77521104472788e-05
"27320_408.162_7.745",1.50498253809873e-07,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,8.99082083905755e-08,1.03045798348077e-07,2.85376558800356e-05,5.48290339731956e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,1.79196236669672e-05
"29978_408.312_8.356",4.00787897835687e-06,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,9.33498200248211e-07,1.03045798348077e-07,1.14057068978747e-05,3.75452959119388e-05,2.98460325669219e-07,7.5733846331023e-05,1.92333369420457e-06,2.75815627240278e-06,1.14564784081734e-05
"7376_409.04_2.674",2.56357904640171e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,9.08509266060763e-07,8.75596425115853e-06,6.89908191921244e-06,9.43406517199285e-08,4.41034924989243e-06,2.50886420171701e-06,1.92333369420457e-06,0.000253098480557536,6.89576572989649e-05
"2610_409.044_1.054",9.68458999598418e-06,4.09473456195516e-06,0.00122648057421788,2.06355142301953e-05,2.26655765772079e-06,4.47151232183993e-07,6.61837487409464e-07,2.62396646430011e-07,3.2759495844434e-05,1.18502147393242e-05,1.06462717911051e-05,2.98460325669219e-07,2.50886420171701e-06,3.42214087011973e-05,2.75815627240278e-06,2.28882655796648e-07
"24705_409.097_7.049",4.63637815650713e-06,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,1.69352101390725e-06,6.61837487409464e-07,2.41299552512218e-06,1.12784230515061e-06,7.65778978710473e-06,7.67158518336998e-06,3.12655234421831e-06,2.50886420171701e-06,1.92333369420457e-06,0.000103829705283436,1.10145980730802e-05
"40915_409.133_11.01",2.29836520883269e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,2.26668605857666e-06,4.53733308492472e-06,1.25843378162579e-07,6.77403143906516e-07,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,1.80476913157033e-06
"5232_409.151_2.019",4.2445470596345e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,1.07974863421647e-05,2.08357154186774e-05,1.70776205703067e-05,3.09180433750256e-05,1.40007319177049e-05,1.25843378162579e-07,9.43406517199285e-08,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,1.22746922876181e-05
"4832_409.151_1.865",5.92016092646725e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,1.60876323759301e-05,2.97115987804657e-05,3.02569085349159e-05,6.24608425432104e-05,1.39079719635919e-05,1.25843378162579e-07,9.43406517199285e-08,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,1.51012211646209e-05
"10325_409.172_3.261",0.00013273357674675,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,0.000125723429274533,8.26104277593259e-05,2.71192308335752e-05,7.98941112023382e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,5.58760743675183e-06,6.61577617799972e-05
"23863_409.187_6.767",3.84984794490232e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,2.23776811061263e-05,0.000357729877959198,6.61837487409464e-07,3.06682058325394e-05,3.63542742812563e-05,9.05927645786835e-06,1.88794876719893e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,4.80512060067258e-05
"26734_409.187_7.584",2.1604285996144e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,6.44549095929709e-06,0.000286342920524304,6.61837487409464e-07,3.13913559429401e-06,4.1171411252458e-06,1.47387478496335e-06,1.14311688605692e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,7.83753878994587e-05
"19519_409.187_5.421",0.000141643808761489,2.08319248590872e-05,1.80073774375315e-06,2.04695619091898e-06,9.64311403446543e-05,6.21798086883857e-05,5.22485543714134e-06,9.84264287755964e-05,6.46725184654128e-05,2.17191413225881e-06,5.42218607548847e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,6.59057385675116e-05
"20190_409.187_5.622",0.00024856365138158,2.68880651948636e-05,1.80073774375315e-06,2.66710054982438e-06,2.09137863608094e-05,4.81438229728821e-05,5.66420978520085e-06,0.000203981904165002,0.000165965094429421,5.23250903242613e-06,4.57137522956815e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,9.20544635883924e-05
"23154_409.188_6.528",3.93670253942491e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,2.15111580390449e-05,0.000922876545982624,6.61837487409464e-07,1.12571125275383e-05,1.44347947786215e-05,2.32142621878851e-06,9.23054987312289e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,2.22433106687797e-05
"40673_409.206_10.979",1.82951936690474e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,1.25858138334491e-05,1.95396110283364e-05,5.71884935783446e-05,3.65463870740481e-05,2.75687463661196e-06,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,6.86101301974089e-06
"42996_409.206_11.42",8.85663411389374e-07,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,8.25877390276288e-06,3.81671215403946e-05,4.79817920319703e-05,0.000104459544259179,3.35072250323385e-06,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,4.54172322066358e-06
"16600_409.237_4.601",1.50498253809873e-07,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,1.98094774964052e-05,4.51511871325307e-05,3.61422231828991e-05,8.99082083905755e-08,1.03045798348077e-07,5.56112813593723e-07,9.43406517199285e-08,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,2.68921384878476e-06
"30435_409.237_8.492",1.11451213356335e-06,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,9.06734600629235e-06,0.00017590157827888,7.25234530327911e-05,3.77759395084425e-06,0.000104864476331179,9.55416085998194e-05,4.85997508951889e-05,1.12087095471635e-05,2.0035452390677e-06
"33257_409.26_9.125",5.31185878499901e-05,4.81261551507446e-06,9.09717504187915e-06,8.3047296882605e-06,2.85392684170724e-05,4.15115671580795e-05,4.32701602761353e-06,0.000159598788610888,0.000153736684668704,0.000209349011203012,0.000532401647977215,3.20413490133953e-06,1.11311576312552e-05,1.92333369420457e-06,0.000611939156286451,0.000297374958243229
"41455_409.279_11.032",1.50498253809873e-07,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,8.99082083905755e-08,1.03045798348077e-07,1.60426068006608e-05,3.02635912678789e-05,0.000137539058103604,0.000775251012455157,0.00060830959849197,5.94826551806547e-05,2.28882655796648e-07
"40752_409.279_10.996",1.50498253809873e-07,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,8.99082083905755e-08,1.03045798348077e-07,1.60426068006608e-05,7.23522193290462e-05,0.000215499299808982,0.0027416477411823,0.00133437849339706,5.94826551806547e-05,2.28882655796648e-07
"42410_409.279_11.23",1.50498253809873e-07,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,8.99082083905755e-08,1.36428046790928e-06,3.61925841603255e-05,8.68225808611957e-05,0.00202065970234423,0.00062266802131813,0.000342477703936435,7.41776447940115e-05,8.17918568799928e-07
"40006_409.279_10.86",1.50498253809873e-07,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,8.99082083905755e-08,1.03045798348077e-07,1.91920833057821e-05,6.05843229532199e-05,0.000179727517230412,0.000925327420176104,9.340913781026e-05,5.84649299930914e-05,2.28882655796648e-07
"38054_409.296_10.423",9.83882607915231e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,1.38414139543354e-06,6.61837487409464e-07,7.61360383787816e-05,3.88852922061316e-05,8.58571166640878e-07,7.93625241430065e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,3.55761857351853e-05
"38432_409.312_10.438",4.16291150512499e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,9.21241242788831e-06,6.61837487409464e-07,1.27682059160638e-06,1.28927120643925e-06,1.70928813344218e-06,5.11319846402206e-05,2.98460325669219e-07,2.34216243473572e-05,1.92333369420457e-06,2.75815627240278e-06,2.20415844199054e-05
"38633_409.333_10.431",0.00019095586137994,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,0.000238331028675366,4.84860985125965e-05,1.25843378162579e-07,2.07038975814338e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,0.000136657544582724
"23088_410.043_6.535",5.65892246606847e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,3.63059562323006e-05,4.32446564149969e-05,0.000828040848079442,0.00196866191177792,5.60470878822569e-05,2.23087948228293e-05,1.92333369420457e-06,0.000223730497627095,0.000701618817774106
"21064_410.083_5.904",1.50498253809873e-07,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,2.22124941294021e-06,1.77051873841939e-06,2.58276158712277e-05,6.85522057511418e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,2.87740116838076e-05
"24779_411.027_7.076",7.24570542267293e-06,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,7.82086228322848e-06,1.2676913085102e-05,3.05893448259476e-05,0.000113596725832527,1.09913115885983e-06,2.50886420171701e-06,1.92333369420457e-06,2.00366857919713e-05,3.59337498613858e-05
"7981_411.038_2.815",1.73411339319237e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,4.85184129485135e-06,3.16802831466348e-05,1.25843378162579e-07,7.6279073913188e-07,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,1.90503638082059e-06
"5653_411.055_2.196",0.000195913188350066,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,1.06378845567276e-05,9.81785976940304e-06,6.61837487409464e-07,1.7310331823325e-05,8.76892928615069e-05,1.41459383061461e-05,1.24395546457463e-05,4.19312778991361e-06,2.50886420171701e-06,1.92333369420457e-06,0.000304458923415756,0.000212753399080229
"5343_411.056_2.076",8.08959103186691e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,2.54328361169412e-05,3.70715657868222e-06,6.61837487409464e-07,7.2761030336638e-06,3.88408373119443e-05,4.45019652188651e-06,5.65463822516779e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,9.37918437304205e-05,5.47597280377936e-05
"8724_411.058_3.041",9.3248586374625e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,4.70154925315834e-06,1.8873341423598e-06,6.61837487409464e-07,4.39514488770002e-05,4.46587304862279e-05,6.23089791235918e-06,2.89302533960639e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,5.27708209889774e-05
"9928_411.058_3.265",0.00021640631324439,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,8.63803411879898e-06,5.44411655635374e-06,6.61837487409464e-07,0.000146220539153947,0.000151351268114945,2.57374433706207e-05,4.47262919102876e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,0.000115480507174426
"33295_411.07_9.168",1.50498253809873e-07,3.34361180916471e-05,8.26113813978602e-06,6.70707363559715e-05,0.000102179371003823,0.000120929814988,6.36977668041479e-05,8.99082083905755e-08,1.03045798348077e-07,1.25843378162579e-07,9.43406517199285e-08,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,1.84710618063846e-05
"10231_411.094_3.256",0.000184752169439229,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,7.10149353406786e-05,4.88756520207833e-05,1.07328651073563e-05,5.68992127237461e-05,9.42222442500274e-05,4.0417528185493e-06,1.03474595693637e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,7.1275297062169e-05
"8568_411.094_2.937",6.05638322375806e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,4.20012178994509e-05,4.3193040749101e-05,6.61837487409464e-07,1.82438528377811e-05,3.62416780109613e-05,8.13970514472842e-06,2.44879214909244e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,3.64508764099478e-05
"16375_411.096_4.552",3.07765936178188e-06,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,1.9148110774511e-06,6.61837487409464e-07,1.45272743168041e-06,1.57986281682829e-06,1.67807997668474e-05,4.73557030964882e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,6.75976053469499e-06
