"","A1.mzML","A10.mzML","A11.mzML","A12.mzML","A13.mzML","A14.mzML","A15.mzML","A2.mzML","A3.mzML","A4.mzML","A5.mzML","A6.mzML","A7.mzML","A8.mzML","A9.mzML","pooled_QC_1.mzML"
"7063_578.375_3.143",52667.083,16222.7705,1844.5028,13871.497,16383.9895,9454.5625,11811.051,52433.378,56323.16,146352.535,404060.47,244553.495,792.636335,284.68024,35247.9485,77467.18
"6394_578.375_2.85",206205.935,128898.755,7303.18415,109286.585,2630.166,3983.03235,1257.67075,244632,163101.893,0,0,0,91.832815,0,4560.72145,33672.7355
"7928_578.375_3.425",482529.435,427171.27,47215.382,326339.7,5571.8884,7304.86525,6241.89875,288643.825,306329.6,48351.579,118557.93,107200.2125,3256.25205,1144.4191,99001.565,103980.0025
"19856_578.393_7.579",0,0,0,0,0,0,0,0,0,18460.2305,93699.37,52567.5275,0,0,74413.032,4641.50375
"22273_578.404_8.198",0,0,0,0,0,0,0,0,0,69807.775,218258.985,129717.325,0,0,82540.347,10701.46185
"28842_578.437_9.876",649870.975,32355.953,549.56205,77668.252,1444.24635,0,0,1483220.3,1177102.45,329451.19,1959955.95,1218304.7,34914.2365,9148.6175,3240976.5,360209.62
"19487_579.064_7.469",0,0,0,0,0,0,0,0,0,93952.135,246291.805,141236.525,0,0,117869.757,15237.8965
"22286_579.073_8.199",0,0,0,0,0,0,0,0,0,28008.182,85060.455,46386.391,0,0,32415.0605,1546.9875
"5581_579.169_2.58",0,0,0,0,0,0,0,0,125140.695,0,0,0,0,0,0,2986.615
"27246_579.233_9.44",70943.2325,0,0,0,0,0,0,72100.403,73221.9665,16069.0985,41540.0275,58772.265,0,0,17341.2932,1331.55735
"28039_579.233_9.683",108664.835,0,0,0,0,0,0,95160.665,131271.055,24404.0585,70524.836,82567.9805,0,0,34230.805,4103.48535
"10414_579.263_4.132",193818.17,0,0,0,0,0,0,150065.48,141990.265,10015.2765,8931.765,42832.6315,0,0,53860.0835,27821.159
"6099_579.312_2.799",0,0,0,0,0,171184.96,0,0,0,0,0,0,0,0,0,14033.8035
"23396_579.314_8.47",5103.6772,0,0,0,0,0,0,0,3124.03515,85836.495,193385.14,133394.255,0,0,54165.373,15384.50615
"22543_579.315_8.251",468212.24,5522.405,167.38895,1168.3152,0,0,0,253849.88,473839.48,1595.01785,6124.708,0,1938.96275,448.468715,0,49307.061
"20862_579.351_7.864",333830.735,38670.6215,220.51596,63565.955,45063.505,23943.373,16830.2865,131406.93,22630.188,1163.35875,3695.2007,36265.098,0,2019.8355,31091.632,53728.34
"16290_579.351_6.32",76921.2575,1752.34495,110.596865,3020.9347,0,0,0,46404.2125,54136.7595,5742.0525,14780.217,22829.5975,166.94673,0,72544.2175,8726.741
"9992_579.358_4.035",38497.824,0,0,0,0,0,0,16420.055,27232.956,328550.545,1423570.65,333664.17,0,0,4355.729,47736.3515
"13947_579.372_5.259",203214.395,1429.2318,0,759.16405,0,0,0,84541.369,63948.525,42981.916,167279.015,121170.548,16540.17,0,185727.45,25855.005
"17007_579.385_6.59",0,0,0,0,0,0,0,0,0,10622.0375,49992.67,26594.7695,0,0,54930.499,1235.0403
"19472_579.398_7.469",0,0,0,0,0,0,0,0,0,87611.4,208698.585,140970.675,0,0,108722.94,15016.187
"42926_579.433_13.146",0,0,0,344.6028,0,0,0,0,0,2729.2525,151359.765,61757.595,0,0,605828.83,8564.8865
"43812_579.46_13.298",490.30313,10158.4115,0,38070.8415,0,0,0,3120.32735,5303.8518,5884.63025,1658.70235,0,0,0,0,1196.61985
"46045_579.497_13.844",0,0,0,0,0,0,0,4721.5155,33538.8045,8858.04,0,0,0,0,0,0
"18977_579.9_7.259",0,0,0,0,0,0,0,5109.3587,0,34967.1565,117151.665,79590.325,0,0,201407.055,13767.066
"36226_579.925_11.54",1900.7672,364.7786,0,0,0,0,0,5149.5145,0,7776.4974,53245.66,23552.0925,0,0,168432.475,17217.422
"22280_580.056_8.2",0,0,0,0,0,0,0,0,0,22412.325,52331.0645,34479.591,0,0,16660.637,0
"15767_580.297_6.121",58503.225,10137.2545,774.619175,9312.085,17511.533,806024.15,430189.92,307081.375,2039262.15,11386.0215,53891.7125,30880.418,0,0,107606.385,239296.75
"18392_580.297_6.961",0,0,0,0,35924.1885,2001091,774420.33,0,0,0,0,0,0,0,0,309869.635
"6705_580.354_2.987",501272.28,105961.775,5750.21065,78040.06,53217.004,65850.6215,51147.0745,553397.285,554803.31,1444580.1,5687356.5,2921069.25,6497.42365,3680.7231,336058.3,630860.98
"24624_580.385_8.766",0,1619.8231,0,0,3278.7698,3220.0493,5255.26635,0,0,216207.775,0,0,0,0,0,3722.8393
"20934_580.416_7.884",0,0,0,0,0,0,0,54944.492,34450.3515,128573.58,386010.05,277196.19,821.9833,373.03955,532647.845,42684.006
"10400_580.853_4.131",0,705.0182,0,0,0,0,0,0,0,130096.3025,593692.17,220632.1,0,0,72690.055,44687.1915
"16125_580.89_6.259",0,0,0,0,0,0,0,0,0,18637.5985,73948.4425,50308.9765,0,0,112683.935,7755.9953
"28841_580.915_9.873",173842.93,8097.43835,0,11678.53735,0,0,0,371850.15,298568.63,103092.9375,596572.9,397178.11,5720.94885,3810.84415,992634.87,103809.93
"23990_581.216_8.622",0,0,22207.037,0,0,0,0,0,0,0,0,0,30847.07,2631.20305,0,0
"24583_581.216_8.734",0,0,76150.19,0,0,0,0,0,0,0,0,0,12142.77335,3061.40676,0,0
"6908_581.278_3.082",21892.2035,0,0,0,0,0,0,36355.69,24270.379,30659.6105,74724.7375,47832.278,0,0,5242.6967,13313.184
"19444_581.293_7.452",130758.925,37450.131,0,1060.8379,0,0,0,16921.041,44576.2725,0,0,0,0,0,0,0
"20902_581.33_7.877",374268.29,49990.795,0,0,0,0,0,201741.04,555093.2,1195.43455,0,0,265.85505,0,0,49814.7815
"23667_581.366_8.541",434854.335,126862.17,1808.89725,70620.945,198489.01,236476.925,200583,438423.69,369881.5,46815.6775,278053.48,45244.7695,4386.34325,444.600495,295212.345,164230.98
"17418_581.388_6.718",0,0,0,0,0,0,0,2430.6455,0,15293.661,61435.342,41193.331,0,0,135411.97,8785.34
"18076_581.406_6.93",15335.954,0,0,0,0,0,0,55142.13,29478.517,175968.48,422196.72,323023.13,969.61233,678.953865,755973.095,58333.5125
"42531_581.42_13.053",546.5352,0,0,699.833975,0,0,0,1038.5841,0,2718.168,44670.3865,6900.142,0,0,243894.91,2131.3274
"23009_581.426_8.378",2506.439,1156.30565,0,2794.5035,0,0,0,0,0,5474.58865,35467.16,19347.458,0,0,8095.1565,0
"34809_581.526_11.211",0,25678.759,0,25803.726,6012.443,0,0,0,0,1356.9127,6770.5798,16189.1365,0,0,0,8606.5965
"35682_581.562_11.414",0,1660.5676,4912.45085,0,15208.467,1742.40665,3233.81675,87159.12,115619.59,59281.053,0,840.6674,2393.7537,4742.94125,0,26531.6391
"8619_581.861_3.618",0,0,0,0,0,0,0,0,0,101313.472,442712.93,120575.416,0,0,18631.2205,28705.704
"12978_582.304_4.895",296440.455,118418.055,110.05797,7102.291,0,0,3324.68685,251530.795,259395.7,0,0,107564.175,0,0,5842.291,33319.7765
"10868_582.354_4.253",16645.276,2564.65625,0,1932.62535,0,0,0,19126.492,5114.532,90058.805,278329.565,151819.345,1199.1756,278.887865,299776.38,35032.946
"7845_582.377_3.414",0,0,0,0,0,0,0,0,0,190759.035,308215.815,223339.995,0,0,51089.9415,63650.7465
"15380_582.396_5.935",0,0,0,0,0,0,0,5950.695,1643.28355,66586.218,200754.565,144522.585,596.6769,94.816795,359082.11,29935.6115
"31345_582.458_10.513",4091.8605,791.6671,0,0,0,0,0,67898.4075,110101.96,39018.2185,159767.315,100118.845,0,0,241461.915,25297.5195
"33183_582.494_10.905",164110.705,48052.2425,269.075135,7321.563,10807.7055,9784.6875,7685.44655,683935.15,1082752.1,56408.506,316023.66,147455.985,2259.52185,0,1143970.6,134780.17
"32638_582.494_10.832",288791.04,55843.2825,3073.20585,54672.886,28356.9815,13360.189,14172.796,261666.01,431007.39,4879.2155,42114.355,13536.367,8391.0313,0,193248.58,78908.625
"574_582.862_0.771",307595.76,0,0,10976.7715,0,0,0,13818.5875,50926.0575,15031.4515,9538.48825,0,3806.282,5337.6604,0,0
"5393_583.294_2.496",19468.5945,0,0,0,0,0,0,23398.641,17006.2655,328846.45,446250.045,394698,110.83783,0,10612.922,113306.065
"5868_583.294_2.663",15827.293,607.3554,0,0,0,0,0,15331.1925,6832.9357,273670.07,495057.65,488922.76,289.28358,0,20274.782,150372.748
"5608_583.294_2.601",16981.464,607.3554,0,0,0,0,0,28189.22,19654.971,573995.075,989832.95,884074.55,618.32335,0,23131.657,189054.57
"7431_583.294_3.262",303881.265,71078.51,3692.0023,55139.721,50862.779,61627.91,56277.9375,471640,357637.26,183148.44,472770.91,343025.13,2248.92935,600.018725,91077.58,140636.665
"18515_583.309_7.07",113418.75,119555.305,281.63077,14174.9725,0,0,0,63750.4845,75041.165,0,0,4077.96935,0,0,2343.082,20217.0485
"7904_583.331_3.422",110165.5895,58235.192,4757.812,33733.7225,0,568.1443,0,75408.52,63209.0475,6153.49415,29950.122,17119.541,115.903135,73.414125,15720.773,18149.8585
"10241_583.377_4.108",0,0,67435.53685,2477.784,3004.1265,1465.26735,16926.4475,0,0,0,0,0,0,1120.8746,0,2745.8165
"13172_583.385_4.963",0,0,0,0,0,0,0,8445.8185,1392.9762,10926.051,35149.4415,24512.752,120.7178,0,113226.73,5639.7992
"20076_583.406_7.658",147381.935,4481.1487,0,10396.979,0,0,0,97572.332,141679.5,16700.7975,61643.81,39780.9875,7777.3258,0,304763.73,25040.8175
"26324_583.442_9.202",254466.2,34547.3315,4366.54835,21851.84,26940.738,13843.7265,9616.054,204344.84,279068.77,5773.15565,58476.115,35930.9835,31586.49,1504.9933,1324884.7,85415.793
"43109_583.53_13.176",22084.1095,0,0,0,0,0,0,22444.1485,13493.1585,0,1474.2766,3424.854,0,0,2691.41995,0
"37824_583.541_11.983",0,0,6317.6885,20103.241,8935.331,11814.7195,16275.071,17373.302,24729.46,18339.1075,203385.8,66182.9435,78414.04,309044.86,17426.6465,10941.44895
"20282_583.735_7.712",0,0,0,0,0,0,0,0,0,92556.505,275422.795,156396.485,0,0,110882.61,18847.4315
"20283_584.07_7.71",0,0,0,0,0,0,0,0,0,89697.17,231957.82,149737.62,0,0,97528.37,13362.136
"10970_584.357_4.293",15701.0775,8923.1462,364.58531,8179.3798,0,0,0,59611.05,26171.0615,214764.555,412855.205,322789.205,3274.19835,1033.46785,290771.1,84691.455
"20115_584.403_7.667",4275.2195,0,0,0,0,0,0,0,0,114398.4,274449.96,197671.54,0,0,131515.173,14818.083
"32019_584.419_10.688",3888.8091,0,0,0,0,0,857.1609,0,1729.5935,0,0,0,1986.79185,0,150855.06,3825.54275
"34320_584.437_11.113",1005.289,0,0,0,422.01195,0,0,8080.5002,1199.8462,21842.583,79909.87,61539.875,0,0,132784.945,14652.3685
"35430_584.437_11.338",0,411.5342,0,0,0,0,0,13483.7045,11464.4585,12216.5335,92675.452,52725.777,0,0,101515.02,12205.5295
"27923_584.437_9.649",62069.963,16644.128,2623.67455,13668.5975,11477.8805,28238.255,10701.35635,39699.3,66775.3715,2527.84155,11135.4125,8096.22285,14494.5385,1207.6315,386457.71,32663.8235
"28681_584.473_9.843",170154.355,68393.8625,7410.1605,45655.8815,16107.251,7038.578,7144.72215,205789.24,318783.94,33457.03,68712.885,19411.875,25028.858,2880.55725,663249.45,64443.113
"29404_584.473_10.071",2264367,815630.825,146000,537515.5,402000,361344.09,387216.73,2126944.7,2915154.2,229463.885,966015.7,566287.13,389667.165,67923.24,12050000,1434422.75
"26501_584.474_9.24",93900.3,11908.0475,1432.9312,6769.4643,9596.6447,3202.21825,0,90455.325,117961.05,3505.12175,22477.887,12597.7325,10223.5735,1059.32885,308893.45,37980.365
"34833_584.474_11.188",11060.257,21224.076,21473.6515,231853.715,26348.4475,226471.68,193545.9665,16456.654,130476.233,119577.37,91140.564,15091.7225,27754.5425,28606.265,18944.9915,60263.0605
"33498_584.474_10.978",8162.9462,19290.0335,31077.0685,199854.01,15768.9615,175291.097,147094.482,13784.3155,419655.06,141033.8415,525104.817,20265.334,17428.365,26073.8095,28862.049,58858.096
"36203_584.474_11.537",12083.2355,16804.926,8720.8925,29577.613,29713.2245,50232.3555,55725.672,85085.36225,159163.245,672141.045,42436.791,24561.1795,24699.0995,10974.9645,12039.23,29637.8555
"33036_584.474_10.886",16629.7275,17597.2645,26823.069,73838.4805,22343.8795,66226.3285,24946.5185,19088.8605,198501.295,476530.595,135492.295,12549.00065,24469.507,21968.763,31223.44375,45404.602
"9994_584.699_4.032",7868.64835,0,0,0,0,0,0,0,0,504037.4,1748429.45,389483.29,0,0,0,76365.2515
"42316_585.109_13.027",760.26635,0,0,3144.58785,0,0,0,2595.08695,0,9393.828,60108.2125,67260.354,0,0,334518.54,14547.36565
"42873_585.109_13.121",3731.73103,400.15495,0,3079.8474,0,0,0,3464.91375,0,18867.1902,313493.08,82375.869,0,0,1098276.05,48684.5925
"15757_585.252_6.104",78251.665,4133.91335,0,1390.87185,0,0,0,333546.765,1602479.2,15244.899,35707.7725,40825.105,2183.33785,157.80445,184071.26,176502.075
"18233_585.252_6.96",0,1800.8336,0,2530.9053,73784.35,3432842,1366824.35,0,1713.72215,0,0,0,0,0,0,519770.83
"15292_585.267_5.907",2268855.75,3876.623,4974.9685,4803.794,5394.14,2091.16065,4967.45605,1938161,2218173.9,594956.595,1735641.85,2087555.3,67329.405,47349.7125,1664667.15,559544.03
"13738_585.268_5.176",66469.83,0,0,0,7660.4515,0,5772.399,42892.627,62609.7675,11441.525,28421.2135,42544.295,160.01706,85.6733625,37870.406,9312.60565
"7174_585.288_3.164",309192.67,243111.07,13008.151,244581.07,284093.92,174216.86,237497.75,199296.245,229650.905,96268.72,211819.485,376554.28,3898.0603,990.68455,243625.83,240249.54
"6691_585.31_2.984",98046.19,11165.876,133.75763,8492.4498,14450.609,10916.209,12426.926,138035.32,112546.742,295638.38,820256.27,547432.53,116.282885,118.3168,52504.506,126528.98
"13016_585.312_4.917",22521.06,0,0,0,0,0,0,20807.6015,5602.86035,1651.144,8656.72265,17304.923,0,0,13547.368,0
"24625_585.341_8.772",10205.355,3859.06445,0,3592.0149,54755.4615,21143.0125,12377.431,13861.3013,6071.4856,308624.77,0,0,0,734.93506,0,17427.22475
"23555_585.357_8.507",0,0,0,0,13127.928,64301.2125,19765.86,0,0,0,0,0,0,0,0,3991.145
"7101_585.361_3.148",0,0,0,0,0,1696624.45,1924.1575,0,0,0,0,0,0,0,0,178595.4
"10179_585.365_4.071",15696.68,4176.22265,0,1464.868575,0,0,0,38552.199,26651.45,1384045.85,3442418.75,1717128.75,3870.9209,2695.40395,633282.08,484331.88
"4131_585.375_2.029",18667.9055,13300.7685,3076.6172,0,14849.2832,1616.32375,27216.69487,27587.7815,16707.958,49124.231,8727.23515,16160.108,29865.34575,1953.0801,23122.707,38270.256
"20819_585.421_7.846",1501441.25,85967.81,2218.16625,176865.48,71345.017,26960.2665,19152.921,363614.815,30365.9235,8440.806,25523.753,99997.973,3310.2267,12440.2385,55398.9045,90855.97
"16302_585.421_6.33",85962.843,0,0,0,0,0,0,63350.5705,77390.715,23797.336,106314.895,67392,2729.72085,0,165589.955,12468.669
"28238_585.428_9.713",15875.748,0,0,3418.8252,10660.657,12257.625,23318.14,106414.015,94931.7475,82067.9575,305746.17,197455.915,846.0746,0,511691.335,34583.4425
"42987_585.443_13.139",1436.5658,0,0,1268.9151,0,0,0,2641.53855,0,7237.10255,289321.15,82810.945,0,0,1015966.155,27967.0615
"4829_586.307_2.253",12677.3805,0,0,0,0,1486.6214,0,22660.5615,23806.17,131182.92,500388.46,400424.5,0,0,12193.1035,121448.19
"17873_586.38_6.869",0,0,0,0,0,0,0,0,0,1620717.8,4837863.75,3822295.1,3744.03855,191.74421,40380.5295,552684.7
"16540_586.38_6.422",1754.1157,0,0,2283.54175,0,0,0,2005.41945,2045.7776,1775002,5579790.75,4163683.5,5575.56005,1131.48145,67724.022,616390.35
"28874_586.38_9.911",304568.3,9042.073,0,11364.18,0,0,0,57904.599,0,0,0,1503.74415,0,1466.67285,0,15148.8215
"19579_586.416_7.489",603555,55454.232,2752.7731,70365.3275,43791.455,81786.79,29159.2415,168796.02,304962.275,3192.90795,22119.492,36114.84,79449.545,1804.1436,1095349.25,107355.24
"23616_586.417_8.542",455935.45,17319.63,268.09387,52107.9835,7913.5565,6451.8387,0,120844.875,3263.75535,9819.2725,44936.172,24216.96,1189.96105,5930.2532,75866.3985,26356.316
"24618_586.453_8.766",1257055.15,179123.32,14151.371,449989.62,344622.09,214771.745,122662.505,1049600.8,1096572.27,412942.955,496482.78,462604.535,106964.005,20323.4735,3465596,490655.62
"24078_586.453_8.641",76535.0125,12086.4155,4069.63225,22193.8115,14404.3705,7020.7185,8321.166,72864.37,83116.637,33069.1195,43718.7715,28425.2375,19805.3155,4051.48585,737605.5,52653.766
"42821_586.761_13.099",2919.0455,0,0,2213.96555,0,0,0,5907.82625,0,13984.496,257943.765,104149.08,0,0,1043819.1,47258.034
"42785_587.095_13.112",1512.8007,0,0,749.0713,0,0,0,3376.1988,0,14743.8125,238183.67,93092.16,0,0,981636.43,47926.408
"16871_587.21_6.546",0,0,0,0,10970.3925,338929.91,210546.655,0,0,0,0,0,0,0,0,70097.088
"25107_587.262_8.837",1417873.2,0,0,0,0,0,0,1230020.5,1453015.6,393132.07,1193757.25,1437070.35,4965.5843,1187.84005,1054940.35,361485.455
"24255_587.262_8.689",578719.3,0,0,0,0,0,0,474917.25,575479.15,149398.395,505642.25,602679.425,1792.8806,208.68332,429571.92,144001.92
"5026_587.375_2.34",115662.93,0,0,0,0,0,0,596361.88,696005.975,40095.4185,169776.585,32357.2405,0,135.80615,58257.463,51941.658
"22216_587.424_8.182",8995.758,0,0,0,0,0,0,49449.66,34663.787,95518.035,321261.86,225805.55,424.781,517.58609,431275.27,29080.4775
"17019_587.898_6.588",0,0,0,0,0,0,0,4594.543,0,28666.378,99492.883,68433.017,0,0,164640.565,13985.4395
"11799_588.324_4.515",128249.76,0,0,0,0,0,0,107885.117,104721.015,14193.9985,44219.385,67869.207,0,0,59826.539,20575.2145
"11990_588.359_4.587",45204.96,77364.1375,4926.72385,82215.98,42503.8595,66307.345,8480.34885,88928.57,30237.371,7032.5295,8969.283,84846.092,415.29609,531.826675,8542.9355,37911.533
"23606_588.375_8.527",1902623,4597.7745,0,0,2245.82715,6480.1493,5259.11135,1396454,2729003.85,19077.748,6225.067,4517.074,899.73435,615.88483,2167.71485,186336.9
"32109_588.376_10.692",0,0,0,0,28541.6085,58804.504,42943.853,0,0,0,0,0,0,0,0,12841.1305
"16521_588.384_6.403",0,0,0,0,0,0,0,0,0,85102.485,259888.79,191071.05,0,0,3394.1113,19360.9295
"14524_588.395_5.544",8357.70075,4158.00065,0,3427.0391,0,0,0,2521.967,1823.7534,110352.787,277649.235,120144.508,1691.54145,0,10429.1115,4216.7915
"16592_588.396_6.416",6480.2715,4235.64275,342.766995,5453.82135,0,0,0,2130.503,2148.308,8487.2275,22661.214,13038.5805,0,0,100079.405,6010.1432
"21204_588.408_7.942",0,0,0,0,0,0,0,0,0,97447.345,285006.41,169483.29,0,0,122898.615,15761.001
"8197_588.41_3.502",483852.53,124597.62,7583.84935,117243.415,290867.18,97531,85304.875,405867.7,242663.8,26249.1565,18293.5685,25701.628,4703.995,471.999115,27318.953,117741.443
"18973_588.413_7.263",22493.8235,0,0,0,0,0,0,58142.875,24530.371,158418.04,437765.55,348208.47,1164.9595,283.027825,726944.32,62731.1325
"15215_588.432_5.854",486915.4,17135.369,1459.15415,21296.3775,0,4362.6722,0,403075.795,440028.61,101887.005,424376.69,276604.53,24194.4955,305.01187,585779.37,92070.08
"19203_588.432_7.354",82952.578,24154.748,3092.7786,19758.6445,11106.6125,15147.0665,9187.1645,53814.007,47099.905,0,5357.3465,6004.841,17240.2245,1573.56115,357515.09,33962.049
"34858_588.448_11.214",146006.31,1304.37245,0,624.9298,1356.24335,489.94403,1067.47935,84143.5585,82046.213,0,3764.1079,3043.7102,0,0,1599.89915,15541.068
"39444_588.555_12.39",0,0,0,0,0,0,0,935.5825,0,40484.168,8164.634,0,0,0,0,0
"38746_588.556_12.226",0,0,0,0,0,0,0,790.1277,872.1042,41260.118,7001.7865,0,0,0,0,0
"21214_589.076_7.946",0,0,0,0,0,0,0,0,0,36512.0045,102385.9075,62427.745,0,0,50465.2515,0
"44157_589.3_13.391",922.42455,36949.954,328912.455,10514.0425,373881.75,671861.08,455008.8,54863.24,66974.98,150511.44,712.2292,41099.61185,43799.7285,20242.857,7082.21,1000665.085
"43462_589.3_13.258",1397.32965,9598.89475,51026.057,3664.6576,91732.39,148587.67,499405.03,668510.155,215692.56,637492.425,778.4306,51802.3785,36133.6875,2441.14625,12869.5575,350511.625
"42862_589.3_13.12",3805.0009,3739.98875,1794.572,450.34503,3427.0255,91153.3962,4192.9615,160227.83,242121.265,611062.19,0,0,5539.32,0,1268.405,4064.8785
"18753_589.32_7.233",71135.485,101010.69,1302.62425,224463.44,9725.18925,6338.502,8110.2665,81964.3175,64253.1535,0,0,2745.994,355.268125,0,6044.30835,15933.6215
"10041_589.38_4.034",23498.491,0,0,1384.7622,0,0,0,22741.13,23707.087,0,0,0,0,0,3243.20555,0
"2946_589.391_1.707",0,0,0,0,0,0,0,0,0,105871.845,407583.39,620016.6,0,0,291884.89,71313.042
"3475_589.391_1.868",552.14265,0,0,0,0,0,0,2235.8091,4709.4773,42450.419,178449.78,178880.385,0,0,140419.695,21781.033
"18777_589.401_7.23",7743.0093,0,0,0,0,0,0,0,0,61031.967,138129.775,84519.29,0,0,60073.591,5274.5635
"16123_589.403_6.255",7715.0325,0,0,0,0,0,0,20927.2845,4645.905,115061.12,293822.09,208071.945,498.12796,123.286025,507735.78,38385.986
"21195_589.411_7.944",0,0,0,0,0,0,0,0,0,16831.2465,45991.534,23734.75,0,0,22945.2225,0
"31333_589.428_10.508",0,0,0,2000.148,34244.0115,48334.5545,44171.9785,7370.9218,75687.874,302036.99,47421.055,0,2067.20985,1079.72658,0,15031.858
"34669_589.428_11.154",1006.62685,409.15725,941.8247,171579.6625,12218,33608.6295,30087.7315,2443.3525,31194.2615,18478.1912,4976.997,0,626.7321,5241.270975,0,30073.07245
"29113_589.428_9.963",90291.18,31001.073,14789.977,77412.49,153596.015,107788.5285,107548.095,132902.375,207389.415,32507.5485,165752.06,56006.6115,13129.3225,11008.95,258829.665,85620.7145
"29405_589.428_10.071",691759.65,97264.04,8779.074,52086.691,81914.375,88579.51,90469.015,690243.3,994925.6,45118.6765,201667.17,74730.7875,30612.162,4428.9639,2214271,193897.755
"43832_589.492_13.32",45912.403,0,0,0,0,0,0,18191.827,13061.748,0,0,0,0,0,8214.93865,2201.043
"38994_589.567_12.274",0,0,0,0,0,0,0,20374.834,57762.09,0,0,0,0,0,0,0
"21213_590.059_7.946",0,0,0,0,0,0,0,0,0,24295.9055,64268.4485,42964.557,0,0,20227.5,0
"8238_590.302_3.522",93125.455,0,0,0,0,0,0,69863.795,69195.775,10434.346,17816.998,30313.8105,0,0,58642.462,15516.7015
"20393_590.355_7.734",410484.515,42228.7985,0,0,2684.105,6974.78,4886.73535,362921.98,559128,2973.0493,0,4205.5645,0,0,0,35379.903
"5547_590.375_2.563",62241.3235,0,0,0,0,0,0,208965.925,255790.075,1469430.8,5347742.25,3799162.25,3300.5812,621.17868,683063.47,601782.38
"9988_590.375_4.037",26161.1535,2606.4023,180.14945,660.1499,0,0,0,6349.3483,6283.10475,1307736,2565415.1,817361.78,1089.3322,595.296375,5017.3694,243730.575
"5210_590.375_2.375",1159426.57,35264.717,2096.4132,20864.303,5801.30735,10542.3055,3730.80765,1873673.857,2377656.43,6393401.97,18606043.44,25200000,14200,6977.5517,6328045.5,2460627.473
"5953_590.375_2.713",3644.91875,0,0,0,0,0,0,4863.19625,16468.3785,261536.92,557882.33,260668.92,101.40843,0,70519.773,71112.978
