row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,A18.mzML Peak area,A7.mzML Peak area,A8.mzML Peak area,A16.mzML Peak area,A10.mzML Peak area,A9.mzML Peak area,A11.mzML Peak area,A12.mzML Peak area,A6.mzML Peak area,A17.mzML Peak area,A15.mzML Peak area,A14.mzML Peak area,A4.mzML Peak area,A13.mzML Peak area,pooled_QC_1.mzML Peak area,A5.mzML Peak area,A3.mzML Peak area,A2.mzML Peak area,A1.mzML Peak area
16252,343.1403605,4.500459,,,,33,257,[M-2H2O+FA]-,,2,16252;16247,334.16326,0,1602.7449,0,0,936.33014,1108.1422,0,1055.252,0,1090.8022,269.35034,11665.098,5309.308,14292.715,46638.84,12487.181,126192.85,165710.53,145756.52
21464,343.1537969,6.0324025,,,,33,,,,,,,0,418.87677,0,0,1202.9767,824.4932,0,701.4441,0,0,11108.875,32133.207,604.26794,55536.203,17971.504,999.4508,6365.4785,19866.621,8701.359
23870,343.1555768,6.8046765,,,,,,,,,,,0,0,0,0,0,0,0,0,0,801.4081,3290.1863,6258.164,0,21261.367,14528.417,1234.5099,9931.087,6355.5303,19932.893
24847,343.1560856,7.096386,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2423.216,15285.1045,1048.1881,17943.408,16001.435,881.7677,13910.655,17176.316,26493.264
23610,343.1765468,6.701392,,,,33,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1306.2539,292.9991,9943.675,15387.247,7533.49,11580.718,34356.188
14130,343.1766484,4.038965,,,,1118,,,,,,,0,0,0,0,0,0,0,0,0,0,980.04175,14734.502,5656.4526,15786.884,14139.053,5469.65,8365.553,14683.399,23948.127
27399,343.1917355,7.8063297,,,,33,,,,,,,0,0,0,0,1013.04865,0,0,406.3164,0,0,2949.7776,12564.729,463.1868,13854.412,11148.839,3605.469,14136.591,20322.754,14440.908
25151,343.1917629,7.1817384,,,,33,347,[M-2H2O+FA]-,,2,25121;25151,334.2148,0,0,0,0,0,0,0,0,0,0,0,1865.667,0,3280.536,1458.6854,783.5315,880.8074,1362.0981,3638.8528
22145,343.212963,6.2355223,,,,33,,,,,,,0,0,0,0,137.96678,0,0,0,985.10986,0,0,1709.8737,50204.85,3098.0317,34785.36,200161.27,20793.707,15572.801,48329.19
21972,343.2129732,6.1802,,,,33,,,,,,,0,0,0,0,137.96678,0,0,0,985.10986,0,0,6045.5093,20381.443,3477.3223,30637.23,149982.89,44143.547,42815.082,97067.09
33273,343.2129874,9.172865,,,,33,,,,,,,0,311.13776,0,0,98.87498,0,0,707.69415,186.89258,0,0,2574.906,5620.4307,4858.0503,23736.266,1551.3768,91807.24,152367.97,142828.75
13775,343.2130723,3.9969742,,,,33,,,,,,,0,0,0,0,571.33905,0,168.53836,0,0,0,0,3732.8652,2140.386,3160.193,32847.29,2137.936,131801,188610.62,143139.78
17730,343.213101,4.921449,,,,,,,,,,,4424.347,5499.767,4017.4094,4889.3057,6595.8174,4845.0464,4479.0596,4718.447,3959.491,4464.4326,5376.7627,9217.689,6434.758,9271.809,22647.168,4098.7925,64219.883,75143.875,32338.645
16970,343.21311,4.6881733,,,,33,,,,,,,3795.8545,5788.383,3913.3777,5674.1113,5857.4272,5690.7974,5400.884,5024.54,3487.5977,4681.2163,7017.085,14611.834,5572.4775,9815.08,33788.434,4207.046,156847.17,69764.91,67143.59
25214,343.2131158,7.2068963,,,,33,,,,,,,0,4615.899,1531.021,0,9545.185,2665.148,3652.5781,10384.781,1131.01,2067.0762,499.49796,11958.109,7918.8413,10687.606,108651.71,17881.777,304148.56,249691.89,535841.1
14133,343.2131164,4.073021,,,,33,,,,,,,0,0,0,0,723.16595,0,215.86075,0,0,0,980.38666,6203.1465,1978.4714,4751.3696,50729.98,2912.606,281015.25,186585.6,135256.05
14834,343.2131196,4.182681,,,,33,,,,,,,0,713.7543,0,260.9874,1440.2239,942.29,268.7656,0,0,0,1633.8597,14294.606,3405.3186,8506.519,80749.93,10147.754,408627.66,400664.78,243251.83
15508,343.2131376,4.351512,,,,33,,,,,,,0,405.33182,0,0,470.3637,331.31995,432.92642,0,0,0,418.89282,7672.821,4634.3433,5785.58,62593.688,6829.334,245624.25,223995.88,406170.4
26061,343.2131445,7.4272447,,,,33,,,,,,,921.1783,2513.5508,1627.7716,1021.74786,6267.3413,1903.4329,5446.486,4107.62,1561.0282,2275.9158,739.04236,9926.7705,6691.181,5563.2207,38111.195,19654.18,55582.043,86804.74,92806.47
28992,343.2131446,8.145798,,,,33,,,,,,,0,1277.5887,300.85184,0,1355.5481,922.4244,407.77036,2123.4434,1805.2058,327.88745,626.3179,12407.671,6466.376,12283.274,68497.56,8596.589,152416.72,359475.3,205296.89
17949,343.2131481,4.956926,,,,33,,,,,,,4257.7686,4438.4526,4373.0073,5640.504,6877.9385,4585.801,4597.8154,4465.673,3843.557,4984.627,6588.63,8333.229,5622.93,7511.635,25033.914,4098.7925,59170.14,89166.086,57054.332
15811,343.2131507,4.459132,,,,33,,,,,,,8194.699,6533.4463,6822.1333,16019.488,14027.148,6496.002,13143.594,6685.2803,5179.47,5993.1,7107.702,20677.596,8642.408,9268.652,133214.34,9747.91,304145.9,294910.1,103173.31
16184,343.2131564,4.4949274,,,,33,,,,,,,19977.88,19719.824,18476.61,23749.55,22205.625,19984.377,19060.857,19593.807,16007.741,18284.654,22232.473,48331.9,16464.56,40111.914,37970.703,9747.91,182412.39,200086.12,182831.39
35837,343.2493187,9.835449,,,,33,,,,,,,0,0,0,0,0,164.46555,0,0,0,0,0,0,573.84595,0,6097.492,5355.0776,29894.242,41687.887,20915.012
28312,343.2493454,7.9813194,,,,33,,,,,,,0,416.7517,0,0,393.2255,318.08975,332.04224,593.7135,0,0,751.1592,6918.871,6401.6304,4761.0293,29178.273,13596.96,54246.49,105401.51,72113.27
36590,343.2493576,10.011022,,,,33,,,,,,,0,353.6112,0,0,0,632.26245,190.23605,322.03333,421.19904,2556.0435,0,365.2048,2103.253,881.498,14339.176,12637.649,30928.594,83861.86,43840.566
21525,343.2606901,6.04768,,,,33,,,,,,,0,5489.864,1077.4377,0,13165.564,2873.5413,10069.0625,6945.46,0,4808.1235,2956.2742,23354.287,3868.8572,15435.223,42878.957,15030.342,38297.19,32128.447,52991.746
37989,343.2856477,10.402188,,,,33,441,[M-H]-,,2,38102;37989,344.29305,0,972.8863,0,0,0,327.93512,0,0,1231.0596,1442.9069,0,0,1212.9012,0,17091.637,5993.9077,29384.512,84086.4,43437.492
36799,343.2857066,10.09037,,,,33,,,,,,,0,821.52576,0,0,0,1810.6241,0,0,1213.3082,295.2599,0,667.9021,10180.139,307.66455,66088.91,20858.193,190603.69,301570.44,103651.086
37571,343.285742,10.296881,,,,33,,,,,,,0,4649.2427,1163.1707,0,0,7284.443,703.21674,447.94275,4937.788,1827.0668,0,2091.694,30253.834,477.56946,192731.73,59701.62,602054.5,956632.9,383249.25
31065,343.2857941,8.628028,,,,33,,,,,,,0,149.42593,0,0,402.31396,461.5038,197.96136,580.26654,0,516.96277,0,8717.742,450.05954,6000.2896,32354.729,12225.326,74565.805,110006.625,71454.15
21945,343.2970581,6.1719832,,,,33,,,,,,,0,3664.6016,1115.807,0,10211.229,2190.017,8759.185,5728.856,0,1285.5924,2227.8293,12567.565,3875.8765,9067.823,20190.537,5532.622,37586.11,29412.312,39623.273
2680,343.9950921,1.0569019,,,,,,,,,,,268590.75,16291.58,7952.138,67629.47,94478.88,170140.02,92005.336,160139.75,134575.77,222183.25,127887.08,259499.98,49585.516,70907.86,215724.45,81068.02,118136.44,34939.355,173634.03
2998,343.9951246,1.1475593,,,,,,,,,,,52999.684,6651.165,3281.3684,32323.428,26431.92,44860.86,23889.766,30177.975,45101.105,49448.812,58391.336,79315.664,21875.26,63020.28,24449.615,28020.703,105653.46,11081.051,118378.266
1817,343.9951265,0.9052392,,,,1102,,,,,,,815921.6,36571.453,26272.918,971965.4,743875.2,1266487.5,220822.38,1171547.6,1087199.4,241211.31,1176511.8,647917.4,119151.46,788293.4,184119.64,146180.78,357348.16,95417.84,313246.84
4103,343.9951649,1.5283924,,,,,,,,,,,546644.7,4559.2046,2581.7583,16032.1,20773.414,74808.195,32043.254,139460.22,44787.58,899021.5,78340.086,97459.33,9475.474,78009.29,342136.75,8952.401,176472.72,6690.702,492504.88
18118,344.2448068,5.0038705,,,,33,,,,,,,0,0,0,0,2873.0493,0,10434.213,266.29718,0,0,0,0,0,0,6802.8525,0,12433.201,12904.729,26673.557
5732,345.0831492,2.2046275,,,,,,,,,,,904.93146,0,0,1380.4028,861.37524,0,0,1596.1283,0,33099.383,640.7185,15909.7,2777.332,13372.176,39773.71,16399.832,12085.547,11987.519,14886.582
5495,345.0831574,2.1628122,,,,,,,,,,,904.93146,0,0,1126.624,861.37524,302.8241,0,1305.3802,0,32788.84,640.7185,15710.603,12589.18,11485.737,19362.035,35908.93,61214.32,94658.836,58220.266
12591,345.083258,3.712526,,,,33,,,,,,,2206.2725,4477.51,303.0211,3452.9526,4165.6206,3295.3584,1638.3232,2578.5176,245.65338,70342.875,2651.357,23720.969,17770.225,16168.862,71297.55,62981.19,71999.39,190910.12,42895.105
4578,345.0832743,1.7437488,,,,1274,,,,,,,0,0,0,0,0,0,0,0,0,0,0,286.3016,2204.6472,0,1910.9861,11029.94,449.4536,6271.8755,647.65
28958,345.0936236,8.164213,,,,688,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,6182.5977,0,1151.3467,34121.67,0,0,0
16266,345.1004824,4.511523,,,,33,,,,,,,0,0,0,0,0,0,0,0,1122.6462,0,0,581.2079,72390.555,717.1349,29759.297,188249.47,1545.7037,1855.8682,2963.0247
16686,345.1007918,4.58931,,,,,,,,,,,0,0,0,0,0,0,0,0,1122.6462,0,0,1914.662,4439.4067,323.46344,28356.271,21452.637,3076.537,1387.594,2963.0247
12055,345.1096256,3.598592,,,,466,,,,,,,0,0,0,0,0,25977.354,0,0,0,0,8892.812,11961.176,567.53326,12109.52,131005.516,625.42126,90358.17,783944.06,541576.06
15488,345.1192714,4.315925,,,,33,,,,,,,0,0,0,3155.3525,0,0,0,0,0,7895.93,0,2313.708,2121.6643,2358.32,10130.766,2892.58,17170.906,6684.632,3967.9216
6033,345.1195457,2.304454,,,,329,,,,,,,0,0,0,0,0,0,0,0,0,0,0,812.8535,10009.014,619.0127,4507.9336,38627.59,3019.0024,2052.9348,2561.705
29488,345.1323866,8.251283,,,,964,,,,,,,13671.074,16712.963,9895.991,17732.334,12965.646,12079.086,15188.067,21782.512,8056.331,56244.445,12452.7,21053.941,28678.43,18841.527,46749.67,57476.996,8691.114,33303.938,41949.94
31984,345.1324441,8.8304825,,,,,,,,,,,957.96497,56076.78,10750.652,1513.186,1333.8054,19842.59,2106.2595,2532.3884,2191.3752,3941.0063,3301.57,12014.08,14469.197,13980.876,28624.7,43364.105,5662.3994,26679.107,30290.73
11742,345.1348128,3.5297236,,,,33,,,,,,,0,0,0,0,0,1495.3358,0,0,0,0,7017.2017,7086.883,546.1749,7562.048,25161.889,2113.9958,19734.277,101222.914,48611.633
10985,345.134873,3.3685808,,,,33,,,,,,,0,0,0,0,0,0,0,0,0,0,7436.0234,8430.198,470.19586,8569.354,18525.209,1096.6531,3429.975,63656.695,21490.389
8666,345.1559693,2.951425,,,,33,,,,,,,0,0,0,0,0,0,0,0,0,0,3408.5645,12430.589,4892.2383,7714.0684,8413.758,8948.887,2211.916,16459.703,11120.116
17800,345.1559721,4.923447,,,,33,,,,,,,2314.4102,7385.398,2786.2197,3136.876,3804.7148,20234.545,3679.3708,3655.4575,3309.2131,3154.2847,2354.7217,4303.07,16230.412,4346.7866,290827.9,87717.41,2403576.8,468688.2,159823.64
9566,345.1559837,3.1225746,,,,33,165,[M-H]-,,2,9523;9566,346.16346,0,0,0,0,0,0,0,0,0,0,30559.113,67268.56,8172.365,28535.26,47510.926,6386.582,15391.861,84995.16,39715.926
7693,345.1560157,2.761473,,,,,,,,,,,0,0,0,0,0,803.9631,0,0,0,0,65336.215,98617.61,12298.149,49504.336,77437.47,12386.515,11178.863,73323.11,45207.883
10226,345.1560323,3.236062,,,,33,,,,,,,0,0,0,0,0,0,0,0,0,0,28571.627,53092.367,2896.2222,26179.84,57878.027,8029.8135,34529.18,137042.03,106521.21
22916,345.171087,6.485842,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,7735.158,40994.547,2076.305,59564.914,44828.484,1742.7368,42806.305,87152.88,30248.73
24691,345.1711124,7.0438905,,,,33,,,,,,,0,700.67096,0,0,0,1488.0831,0,0,0,0,7487.136,63668.4,970.8655,55174.42,85088.64,2502.733,111458.836,129222.11,101027.72
19302,345.171142,5.3388796,,,,,,,,,,,0,0,0,0,1106.5619,0,0,0,0,0,13249.558,70688.805,3028.834,74399.766,54087.41,6573.2617,17384.604,36944.94,30686.92
22127,345.1711443,6.2272305,,,,,,,,,,,0,0,0,0,264.25943,0,142.5961,0,0,0,36728.234,147162.34,4320.513,78211.14,70080.85,6129.2285,21097.197,58420.97,33472.297
24048,345.1711661,6.852177,,,,,,,,,,,0,822.9533,0,0,4984.0337,0,2652.2932,4746.6807,0,0,23719.887,141091.25,1926.1367,140434.6,112257.84,5541.873,57003.887,92011.53,48233.062
25855,345.171185,7.3790703,,,,33,356,[M+FA]-,,2,25855;26032,300.17296,0,0,0,0,1339.3552,0,852.9893,1042.427,0,0,1708.967,19315.953,2988.1853,19369.299,23251.158,6616.595,29157.33,26568.695,28923.219
18032,345.1712155,4.983753,,,,33,,,,,,,0,0,0,0,2490.2244,0,913.8008,1628.1123,0,0,14071.856,52175.07,3676.4023,60538.15,43911.062,1955.1606,35998.66,41729.215,38095.742
25040,345.1712404,7.146749,,,,,,,,,,,0,565.79785,0,0,1469.08,1243.5573,976.99133,972.5564,0,198.383,11032.408,60725.137,2518.2783,83725.55,65935.69,13461.262,48413.125,93602.08,74410.13
21313,345.1712421,5.988021,,,,33,,,,,,,0,105.034775,0,0,6265.8457,256.49774,1722.9088,3620.9412,0,0,17387.014,106329.51,2073.1196,210051.72,84572.63,3863.8286,95111.32,154970.1,93423.555
20460,345.1921742,5.724057,,,,33,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2377.5376,981.75867,1286.3079,8867.372,2508.1753,28961.428,31755.316,40535.96
31152,345.2074218,8.634478,,,,33,,,,,,,0,0,0,0,0,0,0,0,0,527.62317,2287.4927,11543.618,0,12217.264,18457.78,10704.032,28407.496,33826.66,35309.71
24690,345.2075199,7.0405774,,,,1209,,,,,,,0,0,0,0,92.30745,0,0,0,0,0,3345.5854,19241.95,0,34696.77,23525.055,1606.8987,8135.3833,19934.494,11523.737
32352,345.2075746,8.914234,,,,33,,,,,,,0,0,0,0,0,0,0,0,0,0,0,4872.3447,861.7293,5871.58,9781.872,2486.329,58228.293,110127.766,53391.992
42121,345.2103377,11.178053,,,,102,628,[M-H2O-2H+Na]-,,2,42180;42121,342.24632,0,0,0,0,0,0,0,0,1186.3875,0,0,0,17468.734,0,0,0,2612.3848,4792.8604,430.8084
19538,345.2285822,5.4166484,,,,33,,,,,,,0,0,0,0,531.94714,0,112.20714,0,0,0,867.29034,6439.26,1250.5748,5460.127,20279.338,617.84174,60580.69,73091.69,42944.71
24424,345.2286807,6.955841,,,,33,,,,,,,0,0,0,0,193.31847,0,0,162.769,0,0,0,1866.6145,936.9447,2170.0881,14783.221,5383.8975,69468.625,91274.766,47893.484
16741,345.2287731,4.6357775,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,6924.52,367.5794,2068.294,35014.938,0,65788.445,154577.61,118063.16
36354,345.2443992,9.989159,,,,33,420,[M-2H2O+FA]-,,2,36512;36354,336.26715,0,0,0,0,0,0,0,0,613.8018,0,0,233.31226,0,0,2734.2527,1161.4932,4303.6357,3562.7783,8700.674
34384,345.2650219,9.405001,,,,,,,,,,,0,0,0,0,0,3561.455,0,0,422.15518,0,0,0,40049.67,0,12390.238,150983.5,4755.1714,4356.197,717.78735
33533,345.2650501,9.230733,,,,825,,,,,,,0,0,0,0,0,29394.502,0,0,2250.6147,0,0,0,302199.34,0,155006.48,1076753.4,12985.095,22521.168,2813.0366
14364,345.5382384,4.0912676,,,,1172,,,,,,,0,0,0,0,0,0,0,0,0,0,72224.52,0,0,0,0,0,0,0,0
24957,346.1765156,7.1380157,,,,,,,,,,,0,589.7206,549.0477,0,0,0,501.76056,0,0,8943.196,1564.8489,1938.5007,3587.6926,979.0774,3239.7556,8419.662,4535.2256,3296.7058,3202.6309
36146,346.1776885,9.9248085,,,,,,,,,,,0,2773.2883,2063.4795,0,0,0,1829.283,0,0,7973.601,0,0,6079.395,0,1181.7189,2453.7698,0,0,1309.0742
42633,346.1777208,11.299276,,,,382,,,,,,,0,27145.473,12560.372,0,0,0,28166.074,0,0,90616.47,0,0,6497.6704,0,5871.5303,0,0,850.34265,407.49518
1732,346.9936165,0.9087479,,,,1102,,,,,,,0,0,6035.677,715.92865,101739.34,2392.9824,11414.468,2103.5818,244.04782,0,723.42084,2641.0566,14526.911,1009.643,0,12424.119,4154.19,416.51807,320.32773
1884,347.0033129,0.9077587,,,,1102,,,,,,,6301.1562,11446.39,23085.918,11653.147,93472.164,27733.105,19846.885,17315.188,20554.71,984.2508,17981.61,8184.577,15067.473,27133.004,1100.823,4701.523,4124.3613,0,366.23477
1717,347.0256832,0.8953399,,,,,,,,,,,16033.544,0,0,10279.86,14296.722,29408.146,0,20769.795,1809.3163,8390.408,29904.426,92946.24,0,64883,66840.33,0,359.0797,0,404.25452
6822,347.062454,2.5280497,,,,33,122,[M-H]-,,2,6822;6749,348.06972,0,0,0,0,0,0,0,0,0,0,0,0,341.20306,0,0,4948.3228,4346.6357,12682.817,3746.024
21396,347.0938775,6.026213,,,,33,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,20501.688,0,1509.1216,42611.246,0,0,0
21037,347.0938887,5.9205437,,,,33,310,[M+Cl]-,,2,21025;21037,312.12441,0,0,0,0,0,0,0,0,0,0,0,0,13726.342,0,2707.3774,11174.256,0,0,0
21858,347.0944063,6.160986,,,,33,,,,,,,0,0,0,0,0,0,0,0,283.23996,0,0,0,20864.418,0,5290.984,31939.46,0,813.46924,0
7088,347.0987981,2.5542047,,,,33,,,,,,,2987.8835,0,0,402.4378,467.1269,0,0,2386.717,0,3782.6445,341.5404,4453.0938,2922.828,2566.6265,21674.17,11325.246,20669.285,36045.094,26649.32
25257,347.1175102,7.2212195,,,,,,,,,,,0,0,0,0,0,0,0,0,0,21074.303,0,4618.763,2122.6125,2402.7625,24213.87,6575.0894,12692.431,8354.561,105686.52
24801,347.117515,7.086024,,,,,,,,,,,0,0,0,0,0,0,0,0,0,24261.777,0,5854.664,1179.4536,3527.1267,18164.533,7870.009,6565.2803,5733.423,8300.947
26033,347.1175288,7.394356,,,,33,,,,,,,0,0,0,0,0,0,0,0,0,11475.039,0,2914.91,515.96686,9025.215,8027.642,3351.9456,6296.2285,7421.1904,47510.508
18218,347.1351294,5.0379243,,,,,,,,,,,0,0,0,3293.9553,0,0,0,0,0,0,0,0,0,0,4891.016,0,1867.7706,3417.5957,2758.8623
16245,347.1351886,4.50476,,,,33,,,,,,,0,0,0,0,0,0,0,0,0,557.7154,0,1058.9011,3307.6123,1419.7009,9368.775,9484.536,27701.48,49471.4,41067.293
11647,347.1352869,3.5114233,,,,33,,,,,,,0,946.36804,235.56206,0,2899.6064,321.6043,8961.706,2794.7966,0,429.5454,2349.2327,22455.36,3046.7803,13316.276,36419.1,6626.5645,85492.65,106923.32,90316.664
16868,347.1504454,4.6695194,,,,33,262,[M-2H2O+FA]-,,2,16868;16913,338.17342,0,0,0,0,0,0,0,0,0,0,6093.617,36701.59,1978.4678,90710.62,28883.277,12703.7,16815.086,16290.46,7997.2354
15504,347.1504592,4.319998,,,,33,,,,,,,0,0,0,0,0,0,0,0,0,0,8438.768,36756.25,7663.1147,42254.062,31508.598,8284.5205,20278.56,79381.7,58258.97
27990,347.1508515,7.8918386,,,,33,,,,,,,2233.9,0,548.3437,0,0,0,424.8113,1672.8096,17938.174,2992.921,3208.542,9913.439,4690.906,4949.306,29587.523,10230.999,27342.512,26335.098,56242.273
23854,347.1508704,6.731508,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,9640.87,72864.08,8183.663,12542.042,4931.2646,19733.684,13920.687,10583.376
26037,347.1511648,7.4418554,,,,,,,,,,,3968.2563,0,0,0,0,0,1954.2908,697.624,105916.3,0,163.07497,2055.474,5491.2686,1052.7734,2106.633,2078.182,6125.537,31020.828,18161.656
18731,347.1714918,5.17755,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3640.4932,0,4900.3286,10625.54,20195,31613.584,18145.072
11243,347.1715723,3.4430873,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,33112.08,43406.312,0,16209.062,47764.07,632.4911,5389.1963,112185.65,54648.555
14704,347.1716238,4.157306,,,,33,,,,,,,0,0,0,0,0,0,0,0,0,0,0,353.34283,701.7478,437.02536,5111.453,0,25255.883,18592.285,13361.367
33902,347.1867572,9.286748,,,,1028,,,,,,,0,0,0,0,310395.75,0,1579.3486,498.564,0,352.48618,7729.5874,153674.03,748.7234,626338.7,1043328.94,1230.5304,19780.088,35591.633,22479.086
20096,347.1868205,5.5621834,,,,75,,,,,,,0,0,0,0,4725.419,0,262.06094,1208.9066,0,0,57756.48,173612.4,1321.1189,147776.88,118576.8,4402.002,46523.516,97413.6,76212.41
23552,347.1868551,6.67967,,,,,,,,,,,0,1475.1182,0,0,1468.7181,0,399.63388,2726.814,0,1487.4222,21618.316,101644.9,5972.579,91595.836,151004.33,11100.483,130781.125,99079.16,129095.92
22795,347.1868568,6.4503627,,,,33,,,,,,,0,199.8518,0,0,2876.4954,0,1147.2354,2611.2346,0,0,46218.36,190563.5,1839.1156,188604.28,154075.81,11338.586,127113.086,206522.27,112690.07
18812,347.1869528,5.197426,,,,1280,,,,,,,0,472.3919,0,0,2438.236,0,618.81665,1243.3528,0,0,44949.098,161633.81,8178.968,105236.305,76955.04,9639.906,63944.008,76130.01,74578.61
17906,347.1869786,4.9698334,,,,938,,,,,,,0,725.9142,0,0,2434.9343,663.8552,1608.0061,1270.3986,0,0,18892.242,122749.88,2176.3157,90541.68,105419.94,3236.4214,37850.133,55054.027,42573.633
36856,347.2222717,10.099142,,,,,,,,,,,0,0,0,4264.237,0,0,0,0,0,1017.2443,0,0,0,426.57306,2436.5508,3497.3274,1203.2947,9277.578,7294.3477
28416,347.2230638,8.004706,,,,33,,,,,,,0,0,0,0,117.166565,0,0,0,0,0,4849.4595,22717.203,2316.2725,28845.092,26486.229,10504.8955,8910.908,33375.25,16282.121
30376,347.2232686,8.456295,,,,33,,,,,,,0,0,0,0,0,0,0,0,0,0,1527.3569,10267.821,1962.1224,4311.71,8747.014,7461.2715,7353.841,9470.489,14919.275
35569,347.223479,9.784843,,,,33,,,,,,,0,0,0,0,0,0,0,0,0,0,0,907.50024,542.25555,1214.0289,11760.742,4094.9688,13447.715,29614.512,18893.793
18417,347.2444594,5.088408,,,,,,,,,,,16621.295,15839.748,15998.799,19000.445,14780.06,15927.283,15358.672,16802.016,15698.839,15682.87,15103.066,17988.857,14053.576,16803.451,15508.772,9716.918,16474.4,14309.664,20846.234
19109,347.2444613,5.282445,,,,,,,,,,,10999.042,10053.549,9962.342,12303.423,11017.531,10709.539,9960.704,10252.965,10064.051,10939.65,10520.179,10702.192,10281.582,11240.386,12348.855,9211.701,10894.55,9822.643,17574.959
36414,347.2595792,9.962323,,,,33,421,[M-H]-,,2,36414;36359,348.26726,0,0,0,0,0,0,0,0,0,0,0,1162.6354,0,0,13315.626,735.45044,4493.1777,4081.495,23884.62
2722,348.0011744,1.0638914,,,,,,,,,,,41439.246,0,0,13051.78,6704.916,10838.654,1724.0018,33069.47,17618.3,2731.9111,4359.642,15776.515,550.7132,32392.064,4008.251,722.2645,24289.443,0,16026.0205
1961,348.0012522,0.9352737,,,,1102,,,,,,,56069.78,0,0,49025.24,40705.33,110056.96,13017.43,71135.3,100983.88,1990.7252,88697.03,30951.227,2629.2327,67959.766,2158.7122,373.5197,20115.432,0,3395.0444
34109,348.1434568,9.364737,,,,33,,,,,,,0,0,0,482.17252,0,0,0,853.16724,0,12758.516,211.03879,632.2521,416.50513,814.4757,0,0,0,0,0
33195,348.1490119,9.13243,,,,697,,,,,,,0,0,0,0,0,0,0,0,0,0,1721.9247,44942.83,0,0,16016.733,0,0,0,0
32142,348.220092,8.855494,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,40527.965,0,605.0174,0,14687.805,0,1149.9314
925,348.8960578,0.7682045,,,,1102,,,,,,,128682.28,2929.8801,23990.973,316282.5,278799.06,96336.66,271550.75,626130.25,62352.367,254227.72,116925.336,189066.86,49633.043,204757.69,619820.75,46951.125,358037.6,23162.531,211859.5
2674,348.9163587,1.0828586,,,,1102,88,[2M+FA]-,,2,2674;2724,151.95935,0,0,0,0,0,0,0,0,0,0,0,0,1109.7327,0,0,6323.9185,0,69598.23,0
1960,348.9768438,0.9193708,,,,1102,77,[M+FA]-,,2,1960;2014,303.97865,0,35895.453,16523.635,0,0,0,3663.379,519.9475,0,0,0,0,26380.186,0,461.63043,14058.885,11710.56,24842.746,33269.48
37749,348.9769817,10.327658,,,,,,,,,,,73383.195,1447.7743,3049.9539,1644.6322,8380.2,4507.4297,7545.685,59044.08,1293.4521,15668.58,2303.771,11237.838,0,6988.837,3473.7065,0,0,0,0
3749,348.9770016,1.4297003,,,,1102,92,[M+FA]-,,2,3749;3663,303.97872,0,9809.238,23748.973,0,404.25357,278.90204,5039.243,822.63025,783.6463,0,0,0,39858.223,0,0,26532.08,1063.0461,3411.1128,77574.42
37203,348.9770379,10.208689,,,,113,436,[M+FA]-,,2,37203;37080,303.97876,9926.039,1234.8011,1649.1161,7618.4453,11015.088,3432.3926,9217.478,10135.723,1971.7516,14242.304,8610.053,4196.6606,422.75348,8371.518,1241.2163,399.55942,0,0,0
10710,349.0206472,3.3396115,,,,33,186,[M-H]-,,2,10710;10903,350.02792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3423.7861,4198.621,9144.023,10433.287,11970.129
7612,349.0570884,2.7403796,,,,33,133,[M-H2O+FA]-,,2,7455;7612,322.06929,0,0,0,0,0,0,0,0,0,0,0,1080.6602,5051.4844,925.28503,10691.687,18869.941,22369.734,31370.227,25097.418
13453,349.093348,3.8755476,,,,33,,,,,,,0,0,0,0,0,0,0,0,0,0,267.72906,10806.0625,1994.7991,13611.522,12352.29,5570.9873,19022.434,35734.98,32422.912
13073,349.0934068,3.7970243,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,267.72906,11903.688,1160.1084,18946.453,14413.538,5346.843,20750.395,42262.41,35612.043
23790,349.1332622,6.7545357,,,,33,,,,,,,0,0,0,0,0,0,0,0,0,5390.642,0,2104.396,8623.731,2842.438,31198.484,49394.58,49205.844,21713.672,85320.84
22994,349.1333009,6.5145392,,,,33,,,,,,,0,0,0,0,0,0,0,0,0,10394.412,0,2539.7349,10119.31,1757.7378,55635.438,126906.59,78081.15,53416.4,171073.38
12634,349.150892,3.72559,,,,33,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,6350.109,0,12368.424,25416.998,27138.307,78929.2,41842.703
22420,349.1659807,6.3369875,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,624.9503,7518.1553,10446.692,10229.217,18882.143,33413.492,11116.378,9517.932,20182.408
