"","A1.mzML","A10.mzML","A11.mzML","A12.mzML","A13.mzML","A14.mzML","A15.mzML","A2.mzML","A3.mzML","A4.mzML","A5.mzML","A6.mzML","A7.mzML","A8.mzML","A9.mzML","pooled_QC_1.mzML"
"28337_656.311_8.005",13160.527,88,88,88,88,577.05273,88,72771.64,38363.13,5695.1045,29372.398,88,88,88,88,932.27405
"43111_656.879_11.447",88,88,88,88,88,88,88,96924.56,152662.8,88,88,88,88,88,88,88
"462_656.886_0.744",146416.8,88,88,88,88,88,88,41248.965,4453.301,49837.688,18511.262,88,111132.234,33022.707,88,88
"37098_656.887_10.149",88,64299.49,15077.644,69179.05,3553.618,537.781,2809.222,88,88,88,88,3107.6152,69997.44,91697.555,58203.188,88
"23663_657.185_6.721",154492.84,88,88,88,88,88,88,70094.75,613795.06,8649.814,155400.6,88,88,88,88,13200.758
"15437_657.22_4.324",177781.95,88,88,88,326.82846,88,88,157223.88,38904.164,88,1289.2478,88,88,88,164.34698,32596.297
"6590_657.241_2.475",40892.656,88,88,88,2896.589,2030.1528,1944.5972,71036.37,7455.466,88,88,88,88,88,88,8760.631
"17005_657.333_4.71",37507.195,88,88,88,991.35443,992.66766,88,71488.65,43685.207,5837.9507,15540.101,88,88,88,88,10690.099
"30564_657.415_8.495",88,88,88,88,25822.965,13832.688,321.37183,88,88,88,88,88,88,88,88,7308.55
"37304_657.423_10.21",28329.938,88,88,88,88,88,88,52233.22,2925.9907,88,313.67447,88,88,88,88,4210.3447
"33747_658.322_9.273",184869.45,88,88,88,88,88,88,553845.94,567803.6,1419.4379,921.4461,88,88,88,88,69276.36
"29438_659.344_8.256",4143.5684,88,88,88,3725.391,2213.877,9480.921,4373.486,6025.8667,25095.152,88,33515.156,88,88,88,5643.499
"30520_659.344_8.482",5754.2314,88,88,88,1007.47003,2640.188,52064.15,5694.003,2500.846,3033.829,914.1522,18389.002,88,88,88,1583.1274
"27864_659.345_7.861",16259.213,88,88,88,2222.1333,4738.0137,182.09888,5949.3433,3479.0422,60158.477,88,2138.6226,88,88,88,3156.5784
"29986_659.345_8.356",6915.961,88,88,88,2205.8423,3820.0605,17532.504,7489.345,2922.6572,16447.826,551.9286,10264.251,88,88,88,3154.9583
"19745_659.355_5.488",4801.133,88,88,88,6691.5425,17961.895,3549.395,12513.319,6858.0977,88,88,88,88,88,88,11946.25
"29183_659.366_8.182",5454.4316,88,88,88,88,88,88,8351.833,8310.145,569.8274,88,88,275.80865,88,2647.9856,4780.9404
"20125_659.475_5.608",101752.19,88,88,88,88,88,88,57177.375,102182.57,88,88,88,88,88,88,6259.3145
"244_660.825_0.713",18761.258,88,2509.9382,1345.6327,88,88,88,182170.3,26789.318,29905.586,150014.67,88,10305.73,6993.603,88,1442.1418
"43091_660.872_11.439",88,88,88,88,88,88,88,20381.586,36959.668,88,88,88,88,88,88,88
"22655_661.273_6.4",4097.6504,88,88,88,88,88,88,65425.4,159933.14,1095.5342,5163.832,88,88,88,393.53262,20539.348
"27099_661.306_7.702",1990.8511,88,88,88,849.14874,18340.312,88,1467.4281,1401.0073,88,88,88,88,88,88,2595.8645
"8872_661.33_2.995",88,88,88,88,88,88,88,88,88,27913.252,66761.17,88,88,88,88,6368.962
"27873_661.361_7.888",7686.2905,88,88,88,13232.739,15723.021,135.22382,2155.6045,5703.214,88,830.36597,88,88,88,88,5071.2705
"28279_661.376_7.978",1361.915,88,88,88,17525.959,20627.117,2167.9175,3122.3833,4563.526,88,88,88,88,88,88,13958.264
"40559_661.385_10.971",88,88,19188.107,2465.4756,88,88,88,75707.9,11065.3125,17849.81,2048.2446,15047.126,88,88,88,88
"38372_661.385_10.428",88,88,88,88,88,88,88,88,14858.824,31019.867,88,88,88,88,88,88
"37553_661.385_10.32",88,88,88,88,88,88,88,88,14155.82,98151.75,88,88,88,88,88,88
"34525_662.122_9.476",2720.6995,88,6662.9385,88,88,88,88,88,1133.6184,18576.297,3358.9844,88,13941.231,5624.75,88,3702.7832
"26396_662.288_7.497",955.57495,88,88,88,88,88,88,88,88,88,88,88,88,13092.48,88,88
"2188_663.001_0.95",259681.61,88,9628.0205,4318.877,88,88,88,32926.87,48354.008,100349.43,35092.215,88,38583.832,43158.562,88,1332.9226
"3257_663.002_1.288",438958.53,364.53723,698.84546,814.1296,88,88,88,1113.6455,2234.217,9803.708,20722.596,88,88,925.55096,88,88
"12266_663.123_3.628",42004.016,88,88,88,88,88,88,45089.22,36227.965,3829.2275,25480.773,88,88,88,88,7254.6343
"9469_663.123_3.117",83952.69,88,88,88,88,88,88,54272.85,76013.266,1442.5742,37233.305,88,88,88,88,14265.321
"11560_663.123_3.513",91975.17,88,88,88,88,88,88,93234,82879.94,10697.058,96983.01,88,88,88,88,8480.095
"10993_663.123_3.388",125278.59,88,88,88,88,88,88,186642.69,126919.02,4841.113,61593.234,88,88,88,88,15080.379
"21935_663.232_6.174",36179.45,88,88,88,88,88,88,71610.12,59099.14,14924.152,45194.26,88,88,88,88,2903.9062
"21189_663.232_5.968",8706.785,88,88,88,88,88,88,33681.188,37055.95,6139.2383,205670.86,88,88,88,88,656.6896
"29275_663.355_8.221",2745.1377,88,88,88,5107.129,8401.31,769.626,3353.853,1690.2715,88,517.0953,88,88,88,88,5758.2915
"23570_663.376_6.683",5528.9854,88,88,88,7686.4185,10727.627,519.09393,8223.858,2314.1506,458.6091,88,88,88,88,88,5087.8574
"26689_663.376_7.603",4204.8726,88,88,88,7782.3203,17272.422,860.13525,5142.177,4205.577,88,88,88,88,88,88,10649.398
"31980_663.391_8.812",12290.954,88,88,88,156884.39,44922.414,16668.045,20472.035,28712.215,88,451.61145,88,88,88,186.72841,36451.746
"28870_663.392_8.135",9274.741,88,88,88,41383.332,102323.16,6028.106,11388.275,4598.956,88,514.953,88,88,88,88,37617.2
"29781_663.392_8.311",14084.807,88,88,88,35505.31,69693.2,11216.441,28600.266,22306.055,662.364,88,88,88,88,563.73663,40257.355
"39126_663.411_10.627",20842.553,88,394.71426,88,88,88,88,11561.326,943.8209,88,88,88,88,88,88,13076.921
"3467_664.98_1.327",266411.03,2259.3826,26863.336,12323.981,4166.052,5017.08,3386.1565,88,252273.72,1202.9905,11412.925,866.2025,88,88,4593.787,43236.824
"13821_665.139_3.966",77592.055,88,88,88,88,88,88,9499.072,101536.96,88,19274.332,88,88,88,88,4175.248
"17607_665.154_4.898",88,88,88,88,88,88,88,88,23493.492,88,88,88,88,88,88,965.8904
"31086_665.407_8.628",20929.086,88,88,88,47497.4,94661.46,13877.654,53739.805,23174.86,88,1271.0312,88,88,88,725.2543,35655.477
"30253_665.407_8.407",24249.988,88,88,88,83925.26,66177.29,12800.355,78641.81,19469.352,88,88,88,148.69016,88,976.1263,25950.215
"31869_665.407_8.799",32503.621,88,88,88,100956.82,190634.89,13114.038,45347.742,44188.72,88,1553.8907,88,330.57007,88,1609.4923,81419.79
"28684_665.408_8.098",17615.871,88,88,88,42037.25,13249.363,7368.2153,19015.674,19524.63,637.98645,88,88,88,88,185.74756,31946.773
"416_666.843_0.729",148667.78,88,8114.0835,1594.8511,88,88,88,215713.56,74822.164,113004.086,163057.55,88,56370.49,43646.527,88,666.0939
"28678_667.353_8.089",76467.98,88,88,88,3568.2234,6027.209,476.0759,149359.86,121406.93,487.33337,88,88,88,88,88,21499.785
"29009_667.387_8.158",6482.523,88,88,88,104735.01,18643.684,1008.9996,9446.606,4380.811,682.0814,88,88,88,88,88,23576.691
"22336_667.406_6.29",39969.484,88,88,88,15448.921,33227.617,1924.3064,42999.695,26493.396,2025.2291,855.3214,88,88,88,88,24228.451
"33546_667.423_9.216",5694.841,88,88,88,40871.918,27774.826,2572.9429,9585.032,14878.119,88,367.6745,88,88,88,207.01035,144468.12
"30096_667.423_8.427",4329.7993,88,88,88,25363.771,74936.43,1812.6011,25633.51,10093.356,567.79486,1087.0642,88,88,88,88,33933.332
"31736_667.424_8.753",21057.246,88,88,88,30907.773,500299.56,2439.8113,18709.97,49220.56,569.9901,638.96985,88,88,88,416.61246,52180.7
"39922_667.444_10.8",17803.54,88,88,88,88,88,88,7125.06,3323.6484,88,88,88,88,88,88,6508.74
"19229_668.138_5.319",88,88,88,88,88,16443.664,88,88,88,88,88,88,88,88,88,88
"7490_668.318_2.718",423.15366,88,88,88,88,88,88,395.45404,88,17503.773,38661.895,88,88,88,88,6844.1045
"41293_668.86_11.056",88,88,88,88,88,88,88,214210.75,216978.98,88,550.89984,88,88,88,88,88
"9264_669.206_3.143",14001.232,88,88,88,322.9223,402.87036,88,1585.7032,27029.828,494.12103,7616.407,88,88,88,88,2618.5205
"6094_669.241_2.336",8763.354,88,88,88,88,88,88,13183.058,434.7379,88,88,88,88,88,88,980.16504
"42478_669.258_11.267",14611.516,88,88,88,88,88,88,4870.825,11091.866,2083.1885,18563.6,88,88,88,88,588.70734
"12163_669.302_3.625",13243.559,430.6357,88,88,1427.3617,5162.334,88,5437.7554,7259.4185,120023.01,81396.19,337.30966,2593.984,1440.3293,547.307,20141.734
"24879_669.405_7.13",2144.1687,88,88,88,3557.5146,8568.897,224.51349,2879.5615,2252.5586,185984.61,547333.2,386.2246,88,88,88,80270.016
"24359_669.405_6.954",1002.5912,88,88,88,5686.8203,6744.508,88,1121.0792,88,38530.406,125726.664,88,88,88,88,16735.646
"37919_669.425_10.403",75757.75,88,88,88,88,88,88,147770.06,14973.865,88,88,88,88,88,88,3997.1943
"32005_669.439_8.836",7878.1313,88,88,88,24044.248,92279.695,6014.4106,25326.234,5269.3154,88,88,88,88,88,88,13638.67
"30619_669.439_8.505",8008.2256,88,88,88,21887.746,43264.73,3024.3057,4467.548,4973.156,88,88,88,88,88,88,11299.934
"33841_669.439_9.297",7875.533,88,88,88,36958.9,45197.88,5333.738,10545.013,3116.52,88,573.21497,88,88,88,88,4842.5244
"25865_669.443_7.353",3929.7268,88,88,88,1933.344,2755.3413,88,4628.275,5711.98,143963.39,431881.3,883.8459,88,88,8883.429,63965.875
"27451_670.369_7.769",1274.8083,88,88,88,4002.222,8726.35,88,2342.4136,88,88,88,88,88,88,88,1884.6772
"41294_670.858_11.029",88,88,88,88,88,88,88,244088.98,250576.81,88,88,88,88,88,88,88
"41914_670.858_11.147",60530.56,88,88,88,88,88,88,9437.801,6037.7334,88,1225.9977,88,88,88,88,88
"6100_671.184_2.34",393.24786,88,88,88,88,88,88,3522.4539,29512.936,88,88,88,88,88,88,1413.0344
"37092_671.269_10.141",858.7706,10401.434,7584.4697,39603.74,68081.66,24839.73,6507.334,88,4971.6055,2257.694,1824.3235,2466.2285,3825.7065,7841.5444,890.71204,49227.03
"21456_671.307_6.033",83720.484,88,88,88,1292.8586,2990.91,88,53256.73,54856.707,31075.646,68713.38,1940.8838,172.33304,88,3069.503,37264.293
"18257_671.349_5.023",31261.791,88,88,88,1446.0754,984.782,88,64580.7,39949.445,2429.6328,11152.988,88,88,88,88,6575.634
"41755_671.364_11.098",88,88,88,88,88,371.37622,9020.388,88,88,88,88,88,88,88,88,88
"37761_671.439_10.337",53882.105,88,88,88,88,88,88,96563.78,21849.26,88,88,88,88,88,88,8690.962
"2296_671.95_1.013",14268.911,21622.291,54484.914,21476.691,88,88,2999.2373,7947.6465,10588.174,58680.062,34814.906,13098.729,22574.982,42014.266,1664.9556,88
"18730_672.347_5.187",35657.18,88,88,88,88,532.7735,88,39290.402,34400.117,3523.169,14442.1,88,88,88,88,9763.298
"19193_672.348_5.306",24100.469,88,88,88,88,701.83527,88,23490.705,23629.578,2828.3047,10624.09,88,88,88,88,7382.853
"709_672.86_0.76",416138.16,88,6968.124,88,88,88,88,78208.32,59614.555,123754.97,57680.203,88,88102.51,70221.734,88,88
"7197_673.215_2.632",114072.305,88,88,88,88,88,88,85829.36,22814.969,88,88,88,88,88,88,19382.623
"31778_673.301_8.796",165698.55,88,88,88,88,88,88,206130.88,204146.39,50643.066,240102.55,2069.2012,88,88,7623.399,69432.28
"32103_673.301_8.839",271982.06,88,88,88,88,88,88,206701.03,205580.97,97764.15,383970.47,3958.8005,88,88,7197.023,68946.49
"31491_673.301_8.736",168526.38,88,88,88,88,88,88,101242.67,125314.34,56039.836,241849.11,2308.4246,88,88,2267.3457,1471.3578
"30900_673.301_8.582",58379.72,88,88,88,88,88,88,36270.973,43972.027,21435.057,90981.7,88,88,88,2203.5405,24580.818
"32300_673.301_8.899",255548.52,88,88,88,88,88,88,1622.3317,2862.1738,82346.52,297784.44,4285.0396,88,88,13289.491,106113.98
"39531_673.36_10.697",505.44434,88,88,88,88,88,88,1044.4939,1337.4658,137855.03,88,88,88,88,88,88
"29235_673.397_8.199",7759.6963,88,88,88,14236.305,44648.96,2592.2134,4635.638,5916.876,88,88,88,88,88,88,19483.496
"28654_673.397_8.065",5036.75,88,88,88,23164.191,37183.44,2306.1921,2536.3345,3484.3699,616.9636,88,88,88,88,88,6816.326
"29724_673.397_8.298",4795.61,88,88,88,10424.958,23342.295,1239.1929,5645.1006,5239.21,88,88,88,88,88,88,8165.1562
"26515_674.322_7.53",13730.545,88,88,88,88,483.98795,88,98869.38,164772.02,17582.168,146799.2,88,88,88,88,15204.037
"41296_674.851_11.029",88,88,88,88,88,88,88,55225.465,58150.83,88,88,88,88,88,88,88
"10565_675.31_3.312",166782.84,606.2418,88,299.2288,3420.2637,2500.8193,88,245084.33,159436.06,45254.23,149430.48,785.1355,241.58148,88,3815.0623,62467.363
"9238_675.31_3.071",88,88,88,88,88,88,88,88,323.52737,18995.674,57892.58,88,88,88,88,7363.042
"28802_675.397_8.107",9940.726,88,88,88,88,580.6355,88,17295.906,199639.88,88,88,88,88,88,88,19607.377
"35188_676.137_9.669",7140.2715,88,14386.727,88,720.76917,927.03394,88,3196.378,4056.5706,37806.812,10863.1045,88,28939.623,10677.426,88,7762.3047
"4586_677.289_1.746",88,88,88,88,88,88,88,88,88,4953.802,31491.07,88,88,88,88,88
"20748_677.304_5.812",150879.45,88,88,88,88,88,88,247447.62,201482.36,29480.818,90350.62,881.1536,88,88,2771.2722,52250.332
"2168_678.975_0.952",287283.28,1087.6278,44190.387,11789.116,3065.2031,1747.561,957.91254,18834.402,131890.88,79751.23,43134.656,729.4432,7588.3623,28158.738,1151.5029,6689.8984
"3907_678.977_1.474",449887.44,1922.0737,3934.7073,10454.673,1402.5723,7277.129,1355.0273,88,11689.561,88,639.93243,88,88,88,834.50134,7416.299
"8153_679.341_2.846",88,88,88,88,88,88,88,88,88,15788.109,28470.947,138.05096,88,88,88,6507.369
"27280_679.35_7.732",2837.315,88,88,88,11207.68,12049.978,555.7545,2901.6997,1792.471,639.21155,671.23645,88,88,88,88,3005.6074
"41770_680.879_11.148",1551.3862,88,88,88,88,88,88,217509.69,222400.53,88,88,88,88,88,88,88
"12408_681.206_3.675",13366.516,88,88,88,88,88,88,49007.816,37414.934,9629.784,57017.54,88,88,88,88,1778.7433
"11042_681.206_3.399",22107.516,88,88,88,88,88,88,63710.133,53782.355,10195.166,56865.645,88,88,88,88,3635.1516
"11826_681.206_3.554",46447.918,88,88,88,88,88,88,112129.6,78447.77,19052.217,104966.2,88,88,88,88,5702.4824
"17412_681.242_4.817",65611.984,88,88,88,349.64243,379.10254,88,16734.064,186161.31,2783.444,60382.438,88,88,88,88,13585.691
"37097_681.297_10.141",5693.975,33402.285,21032.008,124549.07,241687.52,104417.46,21896.32,2639.0645,72440.484,15602.0625,8756.726,12150.948,16796.307,32621.914,5234.1157,331417.75
"28295_681.402_7.966",13226.817,88,88,88,47189.598,61355.906,11430.085,26608.139,15268.862,88,88,88,88,88,88,46009.79
"20126_681.457_5.608",62399.83,88,88,88,88,88,88,21735.906,40990.176,88,88,88,88,88,88,11088.396
"29652_682.327_8.289",4738.7983,88,88,88,88,471.51956,88,97814.25,20991.146,4156.1353,26881.451,88,88,88,88,1002.59924
"401_682.817_0.733",124111.234,88,25438.754,5692.794,88,88,88,133736.27,137266.34,92615.19,155137.36,88,14706.221,31328.523,88,4180.916
"41024_682.84_10.987",88,88,88,88,88,88,88,136754.94,187852.48,88,88,88,88,88,88,88
"41946_682.84_11.157",51221.465,88,88,88,88,88,88,85055.195,116970.2,876.3108,14474.004,88,88,88,88,88
"42549_682.84_11.282",31847.72,88,88,88,88,88,88,47623.43,4801.7227,88,11450.266,88,88,88,88,14071.1875
"29323_683.33_8.213",2852.3818,88,88,88,316.85455,88,88,13092.178,149167.31,158663.48,5580.9014,88,88,88,88,603.6143
"26910_683.347_7.662",6914.592,88,88,88,8276.34,6406.17,491.25473,4633.2935,1603.6903,88,768.9994,88,88,88,12637.301,9310.596
"33453_683.366_9.215",852.9227,88,88,88,1252.9458,401.79376,88,3891.3347,73080.695,78044.766,88,88,88,88,88,88
"30536_683.418_8.497",25616.238,88,88,88,184856.39,97445.586,10642.712,33700.664,28305.48,88,88,88,178.8869,88,1620.5181,93014.14
"27078_683.421_7.687",10674.556,88,88,88,19980.287,59904.47,9473.92,8477.86,11920.039,466655.62,1366969.2,6025.6978,88,88,3909.754,230835.75
"25648_683.421_7.35",3383.3594,88,88,88,6597.5713,21199.043,552.2174,12920.286,2095.0496,482039.5,1469284.4,7325.1084,88,88,1641.3586,212841.86
"38497_683.439_10.456",121831.9,88,88,88,88,88,88,185892.36,56750.895,88,354.93982,88,88,88,88,26151.46
"37680_684.219_10.297",2449.9229,88,88,88,88,88,88,1262.3314,88,6919.5923,2373.838,88,14610.3545,88,88,1706.7529
"31683_684.343_8.773",29648.258,88,88,88,455.9403,599.7378,88,481569.88,107875.42,36187.613,267011.38,483.40784,88,88,88,10835.749
"31414_684.343_8.721",18654.3,88,88,88,455.9403,607.8266,88,367280.5,72720.95,35328.918,149364.3,483.40784,88,88,88,10250.273
"42548_684.837_11.313",33494.406,88,88,88,88,88,88,23079.334,2796.108,2422.101,16004.167,88,88,88,88,19118.637
"41189_684.837_11.007",88,88,88,88,88,88,88,156170,202956.77,88,88,88,88,88,88,88
"41995_684.837_11.175",56952.547,88,88,88,88,88,88,98142.53,132537.55,1121.7788,19792.172,88,88,88,88,88
"42759_684.873_11.309",8875.825,88,88,88,88,88,88,10190.018,2581.8848,88,481.88684,88,88,88,88,58631.574
"42341_684.873_11.241",74932.55,88,88,88,88,88,88,15181.873,12917.958,88,1528.6333,88,88,88,88,88
"41797_684.874_11.163",88,88,88,88,88,88,88,652727.2,685206.94,88,1528.6333,88,88,88,88,88
"29136_685.434_8.16",9909.365,88,88,88,81870.56,29544.06,6960.9263,8247.343,13159.183,88,88,88,88,88,88,26217.512
"38969_685.451_10.536",30261.143,1613.4077,3276.9468,4321.026,961.8617,88,2754.2207,47509.918,25493.205,88,633.5676,359.9521,4504.7246,2503.1458,1541.4015,6754.3677
"16134_686.149_4.484",88,88,88,88,88,63177.78,88,88,88,88,88,88,88,88,88,13329.358
"17873_686.223_4.947",20486.014,88,88,88,88,88,88,25812.05,30133.924,3091.1794,29117.57,88,88,88,88,3089.0105
"18858_686.223_5.193",12142.189,88,88,88,88,88,88,29981.645,35392.65,4418.018,36181.02,88,88,88,88,3092.7659
"41190_686.834_11.007",88,88,88,88,88,88,88,89005.7,134230.3,88,88,88,88,88,88,88
"41991_686.87_11.186",50265.81,88,88,88,88,88,88,406921.47,440783.94,88,2279.3413,88,88,88,88,88
"35421_687.317_9.734",41441.418,88,88,88,88,88,88,20769.324,32988.844,8273.249,53555.6,88,88,88,88,16385.88
"707_688.834_0.749",505931.3,88,30772.826,11248.828,88,88,88,73234.78,160836.88,139942.45,77995.46,88,30038.713,67183.4,88,852.87756
"41798_688.867_11.163",88,88,88,88,88,88,88,169433.66,177312.89,88,597.67413,88,88,88,88,88
"15879_689.283_4.403",62511.844,88,88,88,844.4987,372.39764,88,69687.67,10103.415,342.1153,823.79663,88,88,88,88,13184.957
"36008_689.284_9.878",1165.2795,88,88,88,88,88,88,7641.741,132823.69,88,5403.1157,88,88,88,88,88
"34733_689.284_9.555",2208.247,88,88,88,88,88,88,13056.966,122956.69,88,2488.93,88,88,88,88,88
"24179_689.302_6.901",1045.9421,88,88,88,88,805.6875,88,41664.45,232109.1,553.587,88,88,88,88,297.39227,24030.352
"35921_690.153_9.856",1965.442,88,6057.2314,88,476.643,88,88,1183.2646,1525.1234,18904.637,3168.9402,88,12970.369,5331.8667,88,3635.3413
"23112_690.215_6.533",88,88,88,88,88,88,88,88,3699.9424,42478.13,88,88,88,88,88,88
"41799_690.864_11.136",88,88,88,88,88,88,88,39123.3,41889.223,88,88,88,88,88,88,88
"13349_691.263_3.871",8966.416,88,88,88,88,347.02145,88,70699.516,24758.988,88,88,88,88,88,88,6787.8716
"12092_691.377_3.601",24423.352,393.31738,297.00467,149.931,628.8822,1065.0665,88,21442.172,28946.445,30466.541,53081.027,830.6677,444.95178,88,616.5218,22360.87
"29129_691.408_8.172",2690.8616,88,88,88,2478.5535,5564.6475,88,3183.327,2689.9587,88,634.85394,88,88,88,88,2556.1597
"14332_692.084_4.083",88,88,88,88,88,88,190413.81,88,88,88,88,88,88,88,88,88
"3510_692.992_1.377",54657.727,239.53407,1243.7937,1224.8789,378.36487,88,287.73892,88,3392.5532,324.31268,1518.4987,88,88,88,88,88
"35956_693.177_9.858",88,88,88,88,88,88,88,88,88,480.3073,1241.8014,91022.12,88,88,88,88
"37683_693.178_10.29",88,88,857.15405,88,1708.618,424.38977,45078.582,88,88,88,1031.223,22436.887,88,16499.35,2122.8083,88
"7633_693.357_2.749",525.6843,88,88,88,88,88,88,88,88,24829.25,52684.824,88,88,88,88,7840.5093
"8522_693.357_2.924",88,88,88,88,88,88,88,88,88,36230.992,67347.84,88,88,88,88,16278.757
"10104_695.372_3.219",8452.05,88,88,88,88,88,88,5089.3223,11860.244,73215.21,166822.97,116.91426,88,88,88,35841.57
"41691_696.855_11.13",629.3446,88,88,88,88,88,88,162087.2,230194.5,88,88,88,88,88,88,88
"42380_696.856_11.263",46158.062,88,88,88,88,88,88,134150.1,165575.3,791.7914,2028.0198,306.36884,88,88,88,88
"28934_697.345_8.16",3977.3728,88,88,88,88,88,88,88,92643.92,114832.96,88,88,88,88,88,375.9027
"29467_697.397_8.233",119712.71,88,88,88,30944.355,30959.543,6310.315,197834.45,31301.623,503.01196,1099.8235,88,88,88,88,96623.88
"41785_698.241_11.148",88,88,88,88,135.46661,88,88,88,88,88,88,5497.9565,7897.2886,12008.936,99259.59,6116.626
"41662_698.853_11.13",1075.5576,88,88,88,88,88,88,185556.88,247569.88,88,88,88,88,88,88,88
"42924_698.853_11.404",45148.68,88,88,88,88,88,88,13129.588,25227.016,2577.6748,4730.8135,88,88,88,88,24226.225
"42381_698.853_11.258",55049.094,88,88,88,88,88,88,168229.55,174896.78,88,4552.4487,472.6619,88,88,88,88
"43043_698.889_11.431",88,88,88,88,88,88,88,136654.66,194026.3,88,88,88,88,88,88,88
"9001_699.217_3.037",71630.875,88,88,88,436.34857,551.49023,88,13879.59,229230.45,3989.5227,91603.125,88,88,88,88,9226.641
"39453_699.471_10.699",25437.78,88,88,88,88,88,88,25360.607,8949.901,88,88,1179.24,88,88,88,6897.662
"27599_700.338_7.81",5359.4297,88,88,88,475.23206,527.85046,88,12845.098,100938.2,11385.488,70621.03,88,88,88,88,6611.596
"90_700.805_0.686",1009.89685,88,88,88,88,88,88,49740.848,2266.6057,88,28302.182,88,88,88,88,88
"5422_701.205_2.123",13545.768,88,88,88,845.0675,88,88,10869.054,12153.741,88,88,88,88,88,88,2515.1914
