FeatureID,Mass,Retention_time,A1.mzML,A2.mzML,A3.mzML,A4.mzML,A5.mzML,A6.mzML,A7.mzML,A8.mzML,A9.mzML,A10.mzML,A11.mzML,A12.mzML,A13.mzML,A14.mzML,A15.mzML,pooled_QC_1.mzML
29646,328.184,8.278,1.50E-07,1.49E-05,4.83E-06,4.21E-05,7.81E-07,0.000291432,2.51E-06,8.30E-05,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,9.27E-06,0.000100311,2.29E-07
40820,328.184,10.985,1.50E-07,4.81E-05,8.00E-05,4.35E-05,9.43E-08,1.47E-05,1.65E-05,3.95E-05,2.76E-06,4.09E-06,6.65E-06,2.05E-06,1.85E-06,1.15E-05,5.81E-05,3.54E-06
40044,328.184,10.851,1.50E-07,2.70E-06,0.000110793,0.000719144,1.06E-06,2.54E-05,2.51E-06,8.64E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,2.35E-06,3.75E-05,2.29E-07
42708,328.184,11.345,4.94E-07,0.000161933,4.61E-05,0.00021464,3.00E-05,0.000269429,2.51E-06,2.27E-05,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,1.40E-05,1.34E-05,2.29E-07
20426,328.185,5.705,0.000275006,3.68E-06,1.22E-05,1.44E-05,6.54E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,1.31E-05,1.46E-05,6.62E-07,6.67E-05
39324,328.192,10.651,1.50E-07,8.99E-08,1.77E-06,1.59E-05,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.29E-07
26274,328.213,7.491,0.000152179,5.19E-05,5.19E-05,2.30E-06,1.76E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,1.13E-05,1.52E-05,2.05E-06,1.45E-05,4.43E-06,6.62E-07,4.89E-05
31172,328.25,8.65,3.79E-05,0.000103479,6.87E-05,5.70E-06,2.28E-05,2.98E-07,3.17E-05,1.92E-06,3.68E-05,4.09E-06,1.80E-06,2.05E-06,2.58E-06,9.70E-06,9.08E-06,4.74E-05
36197,328.258,9.935,1.39E-05,1.82E-05,7.55E-06,1.19E-06,7.86E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,6.71E-06
35417,328.258,9.718,1.24E-05,1.37E-05,1.79E-05,6.08E-05,0.000149619,2.98E-07,2.51E-06,1.92E-06,4.83E-05,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,6.13E-05
33064,328.258,9.092,1.99E-05,4.51E-05,1.15E-05,1.33E-06,1.31E-05,2.98E-07,1.36E-05,1.92E-06,2.76E-06,4.09E-06,1.33E-05,1.22E-05,2.31E-05,1.37E-05,6.62E-07,2.14E-05
35590,328.294,9.76,1.07E-05,4.51E-05,1.69E-05,5.67E-07,3.88E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,2.14E-06,4.47E-07,6.62E-07,2.11E-05
1936,328.919,0.916,8.70E-07,8.99E-08,1.03E-07,4.51E-06,2.21E-06,2.98E-07,0.000254015,0.000128874,2.76E-06,4.09E-06,1.11E-05,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.29E-07
22768,329.067,6.432,1.91E-05,2.72E-06,2.83E-06,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,0.000241623,0.000307781,7.40E-05,5.03E-05
20001,329.067,5.553,0.000153401,0.000230903,6.84E-05,1.87E-06,1.33E-05,2.98E-07,2.51E-06,1.92E-06,5.33E-06,0.00063947,5.01E-05,6.33E-05,4.16E-05,4.17E-05,1.06E-05,0.000120159
17547,329.068,4.879,1.89E-06,7.73E-07,1.77E-06,2.99E-05,0.000100616,2.98E-07,2.51E-06,1.92E-06,2.76E-06,3.69E-05,1.80E-06,2.05E-06,5.22E-07,2.34E-06,6.62E-07,2.58E-05
16561,329.07,4.587,1.92E-06,9.75E-07,9.31E-07,5.35E-05,0.000155406,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,1.66E-06,6.62E-07,3.39E-05
15242,329.07,4.244,2.82E-06,8.93E-07,1.00E-06,5.37E-05,0.000147806,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,1.89E-06,3.53E-06,6.62E-07,4.13E-05
10831,329.07,3.377,1.50E-07,8.99E-08,1.07E-06,5.15E-05,0.000120334,5.70E-06,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,6.03E-05
11393,329.07,3.466,1.50E-07,8.86E-07,1.03E-07,0.000158001,0.000378746,9.93E-06,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,0.000163861
13665,329.07,3.917,1.50E-07,8.99E-08,1.04E-06,4.73E-05,0.000335437,7.11E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,0.000122147
16054,329.07,4.454,5.98E-06,2.52E-06,9.31E-07,3.93E-05,0.000116311,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,2.02E-06,6.62E-07,3.32E-05
12107,329.07,3.62,1.50E-07,1.16E-06,4.30E-06,3.45E-05,6.61E-05,9.76E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.62E-05
10158,329.07,3.226,1.50E-07,8.99E-08,1.03E-07,0.000376637,0.000800344,3.35E-05,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,0.000401657
9639,329.071,3.14,1.50E-07,8.99E-08,1.03E-07,9.37E-05,0.000180485,1.26E-05,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,0.00010179
12561,329.071,3.709,1.35E-05,2.28E-06,6.35E-06,0.000199323,0.000560703,9.16E-06,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,2.45E-06,5.45E-06,6.62E-07,0.000189469
4401,329.088,1.675,1.83E-05,5.18E-05,7.37E-06,1.26E-07,2.70E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,4.91E-05,2.47E-05,3.76E-05,3.97E-06
7063,329.088,2.584,6.19E-05,3.89E-05,9.76E-06,5.16E-06,1.34E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.52E-05,1.53E-05,6.01E-06,3.64E-05
6536,329.088,2.457,7.57E-05,7.34E-05,5.06E-05,2.15E-05,4.13E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,7.95E-05,2.88E-05,2.06E-05,7.26E-05
5472,329.088,2.135,0.000101135,7.73E-05,4.49E-05,4.87E-05,0.000141247,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,9.58E-06,2.05E-06,7.58E-05,1.17E-05,6.62E-07,5.40E-05
14415,329.105,4.085,1.50E-07,6.05E-07,2.26E-06,7.64E-05,0.000157347,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,1.87E-06,1.82E-06,6.62E-07,4.49E-05
16586,329.105,4.593,2.18E-06,5.30E-07,2.01E-06,4.90E-05,9.99E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,1.98E-06,2.44E-06,6.62E-07,1.78E-05
17129,329.106,4.758,1.53E-06,6.64E-07,9.21E-07,4.77E-05,7.28E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,4.62E-06,3.63E-06,6.62E-07,5.53E-05
22083,329.106,6.218,1.53E-06,9.04E-07,1.65E-06,6.90E-05,0.000230922,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,7.20E-05
12902,329.107,3.779,1.50E-07,8.99E-08,1.03E-07,6.88E-05,0.000131737,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,3.13E-05
41444,329.122,10.977,9.08E-07,8.99E-08,1.03E-07,4.29E-05,0.000299773,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,6.81E-05
38137,329.123,10.422,6.07E-07,4.65E-06,1.03E-07,2.70E-05,7.94E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.18E-05
42808,329.123,11.375,9.62E-07,1.40E-06,1.33E-06,3.60E-05,0.000478664,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,4.61E-05
12330,329.123,3.644,6.54E-05,3.51E-05,4.91E-05,7.87E-06,2.30E-05,1.08E-05,2.03E-05,1.92E-06,2.38E-05,0.000314649,9.30E-05,6.26E-05,6.98E-05,5.83E-05,5.62E-05,6.45E-05
11828,329.124,3.555,4.70E-05,3.40E-05,1.57E-05,7.60E-06,3.10E-05,2.98E-07,3.25E-06,1.92E-06,2.76E-06,4.57E-05,1.47E-05,1.47E-05,0.000355861,0.000227666,6.59E-05,0.000113244
20600,329.14,5.755,2.02E-05,2.09E-05,7.90E-06,9.33E-07,2.54E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,8.38E-06,1.80E-06,2.05E-06,0.000113639,0.000157069,2.79E-05,3.76E-05
24715,329.161,7.069,0.000106399,8.56E-05,5.69E-05,1.45E-05,5.01E-05,2.98E-07,2.51E-06,1.92E-06,5.88E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,2.02E-06,6.62E-07,5.87E-05
27160,329.176,7.691,6.00E-05,5.11E-05,2.51E-05,6.72E-07,1.62E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,0.000217506,0.000628707,9.06E-05,0.000190038
26090,329.176,7.449,5.27E-05,0.000159656,3.90E-05,1.27E-06,8.77E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,1.03E-05,3.27E-05,5.84E-06,0.000170631,0.000227557,6.11E-05,0.000121145
31779,329.176,8.784,0.000146176,0.000162145,9.90E-05,1.01E-06,2.56E-06,2.98E-07,4.40E-05,1.92E-06,6.73E-05,7.03E-05,3.61E-05,0.000132923,0.000944019,0.000696083,0.000205359,0.000378595
27785,329.176,7.86,8.93E-05,3.97E-05,2.73E-05,9.44E-07,7.57E-06,2.98E-07,1.56E-05,1.92E-06,2.76E-06,7.74E-05,2.79E-05,4.62E-05,0.000252796,0.000296013,4.74E-05,0.000162307
24189,329.176,6.909,9.23E-05,6.58E-05,4.84E-05,1.16E-06,1.78E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,9.89E-05,1.34E-05,3.41E-05,0.000573243,0.000487264,0.000170322,0.000112581
21618,329.176,6.065,0.00181125,0.001730357,0.001119609,1.89E-05,3.46E-05,2.98E-07,0.000381158,4.16E-05,0.000419416,0.004655732,0.000700308,0.001308187,0.009410448,0.004193314,0.001176267,0.002571716
22174,329.176,6.253,5.07E-05,2.44E-05,3.04E-05,8.10E-07,1.31E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,3.80E-05,1.80E-06,9.36E-06,0.000294203,0.000134447,3.60E-05,0.000148185
24642,329.176,6.996,7.57E-05,6.79E-05,4.56E-05,2.78E-06,3.06E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,8.84E-05,1.98E-05,3.78E-05,0.000321729,0.000420951,7.78E-05,0.000161387
24446,329.176,6.947,0.000155511,7.92E-05,7.85E-05,1.16E-06,1.78E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,0.000105893,1.34E-05,3.41E-05,0.000535263,0.000374899,0.000264111,0.000175158
23266,329.176,6.586,0.000424503,0.000441687,0.000266134,3.14E-06,6.51E-06,2.98E-07,4.88E-05,1.92E-06,6.33E-05,0.000568356,6.91E-05,0.000175792,0.001921705,0.001089738,0.000401038,0.000678843
27386,329.197,7.76,8.95E-05,5.24E-05,2.42E-05,2.17E-06,1.59E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,1.24E-05,8.28E-06,6.62E-07,2.62E-05
23882,329.197,6.746,0.001128997,0.000402668,0.000503706,2.36E-05,5.19E-05,9.39E-07,0.000113379,2.20E-05,6.61E-05,0.000585473,8.46E-05,0.000303594,0.000100581,0.000105887,6.29E-06,0.000455282
39303,329.213,10.664,3.34E-05,1.27E-05,1.44E-05,1.18E-06,9.43E-08,2.98E-07,2.51E-06,1.92E-06,3.28E-05,4.09E-06,1.80E-06,2.05E-06,1.33E-06,4.47E-07,6.62E-07,1.72E-05
20148,329.234,5.61,0.015709203,0.007339684,0.01062937,0.000146257,0.000197832,3.74E-05,0.000950219,0.000115764,0.000655756,0.004110376,0.000879015,0.000824277,0.000945013,0.001858531,0.000385754,0.006923475
21289,329.234,6.009,0.000490287,0.00013013,0.000163202,1.78E-06,3.93E-06,2.98E-07,3.67E-05,1.92E-06,8.85E-05,0.000305623,2.43E-05,3.34E-05,3.91E-05,0.000105897,1.25E-05,0.000144461
29240,329.27,8.19,7.85E-05,4.27E-05,7.26E-05,1.04E-06,4.28E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,2.85E-05,3.29E-05,6.62E-07,4.60E-05
35044,329.27,9.632,4.16E-05,4.77E-05,4.78E-05,2.85E-06,5.85E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,1.65E-06,6.62E-07,2.90E-05
17884,331.04,4.946,1.50E-07,8.99E-08,1.03E-07,2.99E-05,6.98E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.62E-05
5381,331.044,2.088,6.06E-05,2.62E-05,4.85E-05,1.74E-05,1.88E-05,4.96E-07,2.51E-06,1.92E-06,7.15E-05,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.97E-05
4849,331.104,1.861,3.02E-05,3.00E-05,0.00012165,4.18E-07,4.63E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.17E-05
5404,331.104,2.103,5.97E-06,5.68E-06,9.33E-06,3.24E-05,0.000112983,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,1.30E-06,6.62E-07,1.35E-05
5127,331.104,1.995,7.77E-06,6.40E-06,3.68E-05,1.02E-05,4.82E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,1.30E-06,6.62E-07,9.13E-06
14012,331.121,4.006,1.50E-07,8.99E-08,8.21E-07,2.47E-05,5.83E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,1.43E-05,1.80E-06,2.05E-06,4.14E-06,3.67E-06,6.62E-07,1.10E-05
28550,331.155,8.046,8.00E-05,3.66E-05,3.53E-05,1.29E-05,3.58E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.40E-06,6.59E-06,6.62E-07,4.75E-05
40901,331.159,10.992,7.24E-05,2.87E-06,6.16E-06,1.26E-07,4.05E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.19E-05
37987,331.159,10.425,3.67E-05,2.62E-06,1.57E-06,1.26E-07,6.51E-07,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.12E-06
26789,331.177,7.62,0.000216314,0.000253611,0.000166273,4.51E-05,5.13E-05,2.22E-06,2.51E-06,1.92E-06,1.94E-05,4.09E-06,1.80E-06,2.05E-06,5.17E-06,9.63E-06,6.62E-07,0.00017545
27235,331.177,7.709,6.29E-05,6.01E-05,4.37E-05,8.04E-06,1.81E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,4.39E-05
27837,331.177,7.879,0.000565225,0.000349833,0.000405786,9.52E-05,0.000207829,1.94E-05,4.73E-05,3.75E-06,0.000141639,4.09E-06,1.80E-06,4.11E-06,1.55E-05,2.47E-05,6.62E-07,0.000386483
20877,331.177,5.852,0.00012701,5.82E-05,7.20E-05,4.76E-06,7.73E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,5.87E-05,1.61E-05,1.16E-05,3.06E-06,3.24E-06,6.62E-07,6.31E-05
12291,331.177,3.611,4.10E-05,8.48E-06,7.48E-06,1.99E-06,2.72E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,2.61E-05,3.95E-05,8.71E-06,1.48E-05
28134,331.192,7.959,0.000117848,5.90E-05,4.26E-05,1.70E-05,4.77E-05,2.98E-07,6.74E-06,1.92E-06,7.69E-06,3.12E-05,1.80E-06,3.37E-05,0.000213005,0.000638456,6.22E-05,0.000220819
26462,331.192,7.526,0.000143553,0.000122469,9.85E-05,6.32E-06,2.21E-05,2.98E-07,4.48E-05,9.46E-06,5.05E-06,0.000108434,9.92E-05,6.21E-05,0.00068801,0.000750721,0.000269619,0.000401356
20286,331.192,5.665,0.000490808,0.000487051,0.000376967,5.58E-06,1.18E-05,2.98E-07,0.000155366,1.92E-06,0.000141637,0.001490543,0.000182705,0.000451779,0.003950363,0.001997183,0.000459155,0.001053389
21188,331.192,5.944,0.002579954,0.002390266,0.00157066,1.26E-05,3.27E-05,8.58E-07,0.000488923,2.73E-05,0.00060453,0.005382865,0.000636222,0.001567891,0.012220362,0.005331167,0.001395857,0.003378171
23159,331.192,6.552,0.000362325,0.000399309,0.00019002,3.57E-06,1.43E-05,2.98E-07,8.97E-05,1.92E-06,8.20E-05,0.000429392,4.89E-05,0.000148228,0.002070732,0.001195934,0.000521977,0.000737099
23763,331.192,6.761,0.000142675,0.000135833,7.60E-05,2.30E-06,6.73E-06,2.98E-07,4.22E-05,1.92E-06,7.23E-05,0.000113198,2.41E-05,9.21E-05,0.001194947,0.001006669,0.000348895,0.000414791
23926,331.192,6.806,0.00020934,0.000175133,0.000141705,8.11E-06,6.38E-06,2.98E-07,4.59E-05,1.92E-06,8.62E-05,0.000179403,2.41E-05,7.16E-05,0.001150653,0.000836449,0.000268437,0.000365992
21441,331.192,5.994,0.000186926,0.000179279,0.00011419,9.82E-06,2.64E-05,8.58E-07,6.57E-05,2.73E-05,0.000569079,0.000282639,3.40E-05,0.000101562,0.001259339,0.000922142,0.001216094,0.000315114
21889,331.192,6.152,0.000110653,0.000119599,9.64E-05,7.29E-06,1.02E-05,2.98E-07,2.34E-05,1.92E-06,5.11E-05,0.000170773,1.13E-05,5.77E-05,0.000789664,0.000720226,0.000233159,0.000250018
22241,331.192,6.275,0.000323166,0.000372497,9.09E-05,2.21E-06,1.33E-05,2.98E-07,9.39E-05,1.92E-06,3.94E-05,0.000216468,3.22E-05,5.70E-05,0.002121802,0.001043075,0.000511385,0.000481866
24689,331.192,7.068,0.000126292,9.16E-05,5.38E-05,3.47E-06,1.68E-05,2.98E-07,3.55E-06,1.92E-06,2.54E-05,8.19E-05,1.03E-05,3.73E-05,0.000891968,0.000849609,0.000295498,0.000184624
17310,331.192,4.839,3.85E-05,3.56E-05,2.11E-05,1.26E-07,1.33E-06,2.98E-07,1.40E-05,1.92E-06,9.50E-06,0.000243047,8.03E-05,6.15E-05,0.000363383,0.000204419,7.13E-05,8.06E-05
20776,331.192,5.818,0.00018162,0.000122846,9.84E-05,1.27E-06,4.31E-06,2.98E-07,2.52E-05,1.92E-06,1.56E-05,0.000223783,3.14E-05,6.88E-05,0.000678766,0.000384567,0.000227909,0.000311056
24138,331.213,6.901,4.31E-06,1.58E-06,3.47E-06,0.000177499,0.000440236,1.32E-06,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,8.70E-05
31603,331.229,8.752,5.71E-05,8.11E-05,2.87E-05,5.73E-07,3.42E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,8.15E-05,7.93E-05,1.63E-05,5.81E-05
34435,331.229,9.445,1.34E-05,1.56E-05,8.79E-06,5.85E-07,2.47E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,0.000100359,7.86E-05,1.96E-05,4.37E-05
32842,331.229,9.058,4.64E-06,1.86E-05,1.18E-05,7.48E-07,7.85E-07,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.18E-05,5.14E-05,9.82E-06,3.36E-05
20087,331.249,5.519,0.000146214,0.000152572,0.000179453,6.32E-07,9.43E-08,2.98E-07,1.49E-05,1.92E-06,2.07E-05,9.18E-05,6.68E-05,3.97E-05,2.39E-05,3.39E-05,7.24E-06,0.000105404
24878,331.249,7.1,0.000229553,8.73E-05,3.56E-05,3.15E-06,7.46E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,1.02E-05,1.80E-06,2.05E-06,8.95E-06,1.38E-05,6.62E-07,6.57E-05
32255,331.249,8.899,1.06E-06,2.97E-06,1.34E-06,6.47E-05,0.000185653,2.98E-07,2.51E-06,1.92E-06,2.45E-05,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,4.30E-05
33792,331.249,9.336,1.16E-05,1.78E-05,1.08E-05,1.25E-05,2.91E-05,2.98E-07,4.69E-06,1.92E-06,1.20E-05,4.09E-06,1.06E-05,2.05E-06,5.22E-07,1.82E-06,6.62E-07,1.02E-05
24432,331.249,6.969,8.19E-05,4.93E-05,3.58E-05,5.58E-06,7.87E-06,2.36E-06,8.16E-05,9.36E-06,3.08E-05,0.000118622,2.50E-05,2.28E-05,1.74E-05,2.98E-05,4.14E-06,5.59E-05
13693,332.02,3.943,1.50E-07,8.99E-08,1.03E-07,8.86E-07,9.43E-08,2.98E-07,2.85E-05,3.70E-06,1.06E-05,0.000544158,0.000247912,0.000232796,2.03E-05,2.15E-05,4.97E-06,2.44E-06
20278,332.195,5.67,0.000109993,8.44E-05,7.40E-05,1.26E-07,7.34E-07,2.98E-07,2.11E-05,1.92E-06,1.94E-05,0.000291343,3.17E-05,8.41E-05,0.000911645,0.000498179,0.000121892,0.00019385
21423,332.195,5.968,0.000410206,3.67E-05,0.000292818,1.26E-07,1.00E-06,2.98E-07,7.86E-05,1.92E-06,0.00010605,0.001124096,0.000106693,0.000317197,0.002367107,0.000142361,0.000254272,0.00071397
17122,332.281,4.729,6.84E-06,8.99E-08,5.19E-07,3.20E-05,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,4.56E-06
527,332.922,0.75,0.001390863,0.000149226,0.000768864,0.000344078,0.000213764,2.72E-05,0.001494531,0.002859041,0.000227489,0.003666588,0.006187183,0.008199909,0.000174487,0.000129157,7.31E-05,0.000536633
2529,332.951,1.032,5.18E-05,0.000151836,2.40E-05,4.04E-05,0.000107198,1.25E-06,0.000946338,0.000143964,2.76E-06,4.09E-06,7.77E-05,3.31E-05,5.22E-07,4.47E-07,6.62E-07,2.29E-07
2085,332.951,0.947,8.65E-05,0.000168043,5.08E-05,5.13E-05,0.000124514,2.60E-06,0.000533212,0.000228808,2.76E-06,1.22E-05,9.67E-05,4.42E-05,5.22E-07,4.47E-07,6.62E-07,2.29E-07
2271,332.961,0.944,1.50E-07,4.69E-07,5.67E-07,4.34E-06,9.82E-07,2.98E-07,0.00014688,7.91E-05,2.76E-06,1.25E-05,1.68E-05,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.29E-07
12457,333.062,3.659,5.74E-05,1.97E-05,2.76E-05,1.97E-06,5.72E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,8.28E-05,1.80E-06,2.05E-06,9.47E-05,0.000112749,5.40E-05,2.83E-05
18296,333.062,5.054,0.000173598,0.00011744,0.000120978,3.84E-05,3.47E-05,2.98E-07,3.40E-05,1.92E-06,3.94E-05,4.63E-05,7.74E-06,2.12E-05,0.000127841,0.000147668,1.07E-05,0.00021329
19727,333.078,5.47,1.50E-07,8.99E-08,1.03E-07,2.83E-05,1.61E-05,1.24E-06,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.54E-05
19358,333.079,5.371,1.50E-07,8.99E-08,1.03E-07,4.73E-05,1.78E-05,1.49E-06,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.82E-05
20152,333.079,5.605,1.18E-06,8.99E-08,1.03E-07,4.19E-05,1.93E-05,2.78E-06,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.81E-05
19180,333.079,5.334,1.28E-06,8.99E-08,1.03E-07,3.01E-05,3.79E-05,1.49E-06,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.54E-05
17562,333.098,4.862,0.000185071,0.00012057,0.000103606,3.77E-05,5.09E-05,2.98E-07,2.51E-06,1.92E-06,1.67E-05,4.09E-06,1.80E-06,2.05E-06,1.61E-05,2.24E-05,6.62E-07,0.000120633
16756,333.098,4.627,0.000113999,7.57E-05,3.87E-05,2.33E-05,1.81E-05,2.98E-07,2.51E-06,1.92E-06,5.81E-06,4.09E-06,1.80E-06,2.05E-06,1.68E-05,1.98E-05,6.62E-07,3.51E-05
18173,333.098,5.015,0.000126897,9.19E-05,9.23E-05,2.38E-05,2.73E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,8.32E-06,6.25E-06,6.62E-07,6.01E-05
15510,333.098,4.332,0.000140503,8.46E-05,9.90E-05,3.10E-05,3.83E-05,2.98E-07,2.51E-06,1.92E-06,2.80E-06,4.09E-06,1.80E-06,2.05E-06,3.01E-05,1.69E-05,6.62E-07,8.50E-05
13882,333.098,3.976,5.49E-05,3.32E-05,2.74E-05,1.07E-05,1.78E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,2.00E-05,1.48E-05,6.62E-07,5.41E-05
16286,333.098,4.525,0.000174381,0.000100832,8.57E-05,3.20E-05,4.84E-05,2.98E-07,2.51E-06,1.92E-06,7.22E-06,4.09E-06,1.80E-06,2.05E-06,2.45E-05,2.32E-05,6.62E-07,8.97E-05
