featureIDs,A1.mzML,A2.mzML,A3.mzML,A4.mzML,A5.mzML,A6.mzML,A7.mzML,A8.mzML,A9.mzML,A10.mzML,A11.mzML,A12.mzML,A13.mzML,A14.mzML,A15.mzML,pooled_QC_1.mzML,logFC,pvalue,logpval,Sample_Type,Molecule,Compound_Class
20143,3.04E-06,6.38E-07,1.23E-06,2.78E-05,7.66E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,1.35E-05,8.31E-06,8.46E-06,7.59E-06,1.027006202,0.465534319,0.332048298,Not Significant,,
18047,1.39E-06,9.78E-07,1.47E-06,4.23E-05,0.000105298,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.90E-05,3.468561031,0.212240762,0.673171205,Not Significant,,
22535,2.35E-06,1.80E-06,9.14E-07,2.24E-05,7.82E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.96E-05,2.978486105,0.234066731,0.63066031,Not Significant,,
17108,1.22E-06,6.53E-07,1.35E-06,1.28E-05,2.26E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,1.14E-05,1.88E-06,6.62E-07,7.87E-06,0.490403847,0.631048394,0.199937334,Not Significant,,
42674,2.43E-05,2.93E-05,2.02E-05,1.26E-07,4.18E-07,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.46E-06,2.510961038,0.096582299,1.015102461,Not Significant,,
24360,2.81E-06,1.14E-06,1.03E-07,0.000120616,0.000322489,7.55E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,2.48E-06,4.47E-07,6.62E-07,4.13E-05,4.717891308,0.218564167,0.660421037,Not Significant,,
23213,3.48E-06,1.63E-06,1.03E-07,6.81E-05,0.000158152,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.83E-05,4.056950901,0.203255785,0.691957085,Not Significant,,
20792,1.82E-06,8.99E-08,1.03E-07,6.79E-05,0.000138257,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,3.97E-05,3.908968586,0.201450524,0.695831599,Not Significant,,
19287,5.07E-05,3.40E-05,3.14E-05,3.27E-06,1.02E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,0.000124503,6.57E-05,6.18E-06,3.96E-05,-1.161027574,0.418671452,0.378126651,Not Significant,,
26947,4.95E-06,1.99E-06,1.30E-06,1.20E-05,0.000272627,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,2.00E-06,6.62E-07,3.19E-05,4.169958625,0.323104174,0.490657432,Not Significant,,
29636,1.88E-05,4.73E-06,2.33E-06,1.26E-07,6.26E-07,2.98E-07,2.51E-06,1.92E-06,2.62E-05,1.04E-05,1.80E-06,1.72E-05,0.000220131,0.000150919,7.53E-05,3.94E-05,-3.632529031,0.101191008,0.994858077,Not Significant,,
28534,0.000107041,5.62E-05,4.19E-05,2.66E-06,4.13E-06,2.98E-07,9.35E-05,7.11E-06,0.000189096,0.000637552,0.000136833,0.000420767,0.001437136,0.000512225,0.000327248,0.000273999,-3.375057681,0.036656687,1.435846788,Significant in NS,,
29130,1.61E-05,2.27E-06,1.02E-06,1.26E-07,6.26E-07,2.98E-07,4.11E-06,1.92E-06,2.76E-06,2.99E-05,1.30E-05,4.21E-05,0.000362717,0.000202872,0.000120344,6.58E-05,-5.306046251,0.072056412,1.142327366,Not Significant,,
24880,6.89E-05,3.70E-05,3.48E-05,1.26E-07,9.43E-08,2.98E-07,3.29E-05,1.92E-06,5.84E-05,0.000373918,4.54E-05,0.000134754,0.000705894,0.000259928,0.000106144,0.000153748,-3.379043288,0.056855829,1.245225003,Not Significant,,
27307,4.01E-05,3.52E-05,1.99E-05,1.26E-07,7.73E-07,2.98E-07,3.07E-05,1.92E-06,5.12E-05,0.000287951,4.11E-05,0.000125873,0.000619959,0.000199109,0.000130846,0.000128519,-3.547559262,0.051599537,1.287354192,Not Significant,,
25641,8.38E-06,1.07E-05,8.76E-07,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.34E-05,1.80E-06,6.95E-06,7.62E-05,3.36E-05,2.40E-05,2.19E-05,-3.333779924,0.053045898,1.275348193,Not Significant,,
30010,1.53E-05,4.73E-06,1.03E-07,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,1.63E-05,4.09E-06,1.80E-06,2.07E-05,0.000308521,0.000165986,0.000123443,3.36E-05,-4.500705602,0.10052142,0.997741384,Not Significant,,
41640,8.61E-06,2.05E-05,4.10E-05,0.000317188,0.000693802,3.82E-05,4.44E-05,3.08E-05,7.80E-06,0.000649078,3.21E-05,0.000304676,8.68E-07,1.47E-05,5.14E-06,0.000154427,-0.328601615,0.801462894,0.09611658,Not Significant,,
41955,8.61E-06,2.29E-05,9.24E-05,0.000422093,0.002337142,3.91E-06,4.96E-05,3.08E-05,6.35E-06,0.000649078,7.57E-06,2.93E-05,8.33E-07,1.47E-05,5.14E-06,6.03E-05,1.488339018,0.457963466,0.339169166,Not Significant,,
34139,2.66E-05,4.26E-06,8.13E-06,4.61E-05,0.000101383,6.19E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,1.27E-06,4.47E-07,6.62E-07,7.35E-06,3.649814669,0.113992259,0.94312464,Not Significant,,
7216,8.99E-05,6.63E-05,3.46E-05,6.73E-05,0.000113364,4.58E-06,5.50E-05,2.98E-06,5.77E-05,0.00015591,8.63E-05,5.43E-05,3.45E-05,3.51E-05,1.12E-05,9.61E-05,-0.202864066,0.74423615,0.128289239,Not Significant,,
17704,2.91E-05,3.11E-05,3.36E-05,2.06E-05,2.17E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,0.00061627,0.000473487,0.000147418,0.000735802,-3.701234408,0.144053877,0.84147505,Not Significant,,
20590,7.99E-05,5.60E-05,4.04E-05,3.21E-06,4.19E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,0.00020553,0.000178608,4.27E-05,0.000109043,-1.770249467,0.247840075,0.605828469,Not Significant,,
18418,6.85E-05,4.88E-05,4.43E-05,1.06E-05,1.37E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.51E-05,1.80E-06,7.98E-06,0.000756115,0.000559521,0.000143271,0.000287743,-3.553554542,0.141794052,0.848341986,Not Significant,,
16139,5.55E-05,5.80E-05,2.90E-05,1.13E-05,1.21E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,0.002448902,0.000473718,0.000177897,0.000197748,-4.749085163,0.260684748,0.583884378,Not Significant,,
33955,3.32E-05,2.43E-05,1.89E-05,2.59E-06,1.89E-06,9.54E-07,2.51E-06,1.92E-06,1.60E-05,1.32E-05,1.80E-06,2.26E-05,1.58E-05,2.07E-05,1.88E-06,2.54E-05,-0.156355755,0.815391495,0.088633823,Not Significant,,
33611,9.83E-05,7.55E-05,5.98E-05,4.45E-06,2.33E-06,9.54E-07,2.51E-06,1.92E-06,6.15E-06,6.37E-05,1.80E-06,2.26E-05,5.75E-06,6.27E-06,1.88E-06,5.34E-05,0.719399648,0.510060448,0.292378352,Not Significant,,
34179,6.06E-05,4.29E-05,3.46E-05,3.26E-06,1.04E-06,9.54E-07,2.51E-06,1.92E-06,1.60E-05,4.09E-06,1.80E-06,2.05E-06,1.65E-05,2.62E-05,6.62E-07,3.07E-05,1.089744952,0.283402017,0.547597063,Not Significant,,
23812,5.57E-05,3.68E-05,1.35E-05,1.03E-06,1.45E-06,2.98E-07,2.51E-06,1.92E-06,1.25E-05,4.09E-06,1.80E-06,2.05E-06,8.30E-05,0.000150542,1.69E-05,4.83E-05,-1.624391605,0.305165247,0.515464927,Not Significant,,
22051,0.000216726,0.000251048,0.000133088,2.06E-06,7.20E-06,2.98E-07,0.000341371,1.92E-06,0.00086849,7.37E-06,1.80E-06,7.15E-06,0.001211744,0.001388825,0.000266871,0.000482172,-1.247231496,0.356557248,0.447870731,Not Significant,,
17660,7.66E-05,0.000151262,4.88E-05,5.34E-07,9.43E-08,2.98E-07,0.000109307,1.92E-06,0.000231741,4.09E-06,1.80E-06,2.05E-06,0.000329209,0.000388858,0.000120251,0.000170679,-1.032497963,0.381906829,0.418042575,Not Significant,,
27224,7.89E-05,0.000137965,6.77E-05,1.42E-06,4.86E-06,2.98E-07,8.50E-05,1.92E-06,0.000599207,1.53E-05,1.80E-06,1.06E-05,0.000546213,0.000489197,9.89E-05,0.000299183,-0.834755875,0.502426993,0.298927036,Not Significant,,
21351,7.35E-05,6.75E-05,5.12E-05,6.65E-07,1.58E-06,2.98E-07,7.77E-05,1.92E-06,0.000145994,1.04E-05,1.80E-06,4.10E-06,0.000971189,0.001089881,0.000211182,0.000206673,-3.029710571,0.169532612,0.770746748,Not Significant,,
19682,3.52E-05,5.29E-05,4.00E-05,5.15E-07,9.43E-08,2.98E-07,4.27E-05,1.92E-06,8.02E-05,4.09E-06,1.80E-06,2.05E-06,0.000346716,0.000347517,0.000120766,0.00012866,-2.281900752,0.176301997,0.753742767,Not Significant,,
19331,6.42E-05,4.30E-05,3.09E-05,5.89E-07,1.16E-06,2.98E-07,3.03E-05,1.92E-06,6.86E-05,4.09E-06,1.80E-06,2.05E-06,8.07E-05,0.000291701,6.02E-05,9.38E-05,-1.455403208,0.360487713,0.443109533,Not Significant,,
30510,0.000127444,4.95E-05,1.73E-05,2.72E-06,9.00E-06,2.98E-07,5.26E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.34E-05,0.000117251,1.86E-06,6.07E-05,-0.32418977,0.804522517,0.094461797,Not Significant,,
36621,5.64E-05,4.02E-05,3.92E-05,3.87E-06,2.29E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,1.00E-06,1.96E-06,6.62E-07,1.67E-05,3.293601493,0.045054209,1.34626463,Significant in SMRW,,
36078,9.02E-05,0.000106507,3.99E-05,3.26E-06,3.79E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,1.00E-06,3.14E-06,6.62E-07,1.67E-05,3.715894405,0.102847581,0.987805918,Not Significant,,
36481,3.52E-05,4.01E-05,2.73E-05,1.26E-07,3.16E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,3.84E-05,2.981313846,0.081860995,1.086922982,Not Significant,,
38121,0.000149444,0.000348162,7.29E-05,3.23E-06,1.62E-05,3.54E-06,5.29E-05,3.18E-05,7.11E-05,4.39E-05,5.50E-05,5.57E-05,2.35E-05,1.58E-05,1.17E-05,0.000101043,1.280694476,0.222700325,0.652279149,Not Significant,,
8107,6.11E-05,5.71E-05,6.61E-05,1.16E-05,1.47E-05,2.98E-07,2.51E-06,1.92E-06,3.41E-06,7.12E-06,1.80E-06,2.05E-06,4.53E-06,1.74E-05,6.43E-06,3.62E-05,1.890539281,0.101532263,0.993395932,Not Significant,,
39897,1.50E-07,8.99E-08,1.03E-07,2.56E-05,0.000226143,2.98E-07,2.51E-06,1.92E-06,2.76E-06,1.85E-05,4.47E-05,3.26E-05,5.22E-07,4.47E-07,6.62E-07,1.95E-05,0.828730049,0.638932838,0.194544791,Not Significant,,
1986,5.68E-07,1.93E-05,1.03E-07,1.26E-07,2.75E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.29E-07,1.079279237,0.420572408,0.376159223,Not Significant,,
1042,0.001523445,0.000278352,0.00026012,0.000467043,0.000211479,2.98E-07,0.009836533,0.004639864,2.76E-06,1.23E-05,0.001030899,0.000297469,5.22E-07,4.47E-07,6.62E-07,5.80E-06,3.096335785,0.167764113,0.775300935,Not Significant,,
31174,2.17E-05,1.20E-05,1.25E-05,1.26E-07,2.62E-06,2.98E-07,2.51E-06,0.000328867,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,4.53E-06,4.739002861,0.286032792,0.543584175,Not Significant,,
6780,0.000248648,0.000155973,0.000108981,4.80E-05,0.000115626,2.98E-07,2.51E-06,1.92E-06,5.70E-05,4.09E-06,1.80E-06,2.05E-06,1.29E-05,9.93E-06,6.62E-07,3.45E-05,3.970219985,0.025127441,1.599851742,Significant in SMRW,,
10274,0.00017691,0.000153492,0.000117187,2.86E-05,8.38E-05,2.98E-07,2.51E-06,1.92E-06,4.14E-05,4.09E-06,1.80E-06,2.05E-06,5.16E-06,3.95E-06,6.62E-07,9.65E-05,4.511834774,0.022226581,1.653127342,Significant in SMRW,,
5598,6.49E-05,4.61E-05,9.19E-05,1.84E-05,6.68E-05,2.98E-07,2.51E-06,1.92E-06,3.22E-05,4.09E-06,1.80E-06,2.05E-06,6.57E-06,2.56E-06,6.62E-07,3.02E-05,3.611174333,0.017505531,1.756824717,Significant in SMRW,,
5823,0.000274133,0.000247511,8.98E-05,1.53E-05,6.28E-05,2.98E-07,2.51E-06,1.92E-06,4.75E-05,4.09E-06,1.80E-06,2.05E-06,1.06E-05,1.33E-05,6.62E-07,0.000122815,3.927412908,0.060944345,1.215066583,Not Significant,,
19550,0.000109307,0.000119291,0.000101354,1.58E-05,3.85E-05,2.98E-07,2.51E-06,1.92E-06,1.30E-05,4.09E-06,1.80E-06,2.05E-06,1.27E-05,1.21E-05,6.62E-07,9.28E-05,3.004154829,0.04923239,1.307749085,Significant in SMRW,,
9727,3.40E-05,1.02E-05,2.75E-05,8.41E-06,9.59E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,3.34E-05,1.80E-06,2.05E-06,3.02E-05,0.000104312,6.62E-07,0.000105971,-1.412073003,0.328705339,0.483193241,Not Significant,,
6238,8.67E-05,9.09E-05,8.60E-06,8.96E-06,1.84E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,9.28E-06,1.05E-05,6.62E-07,3.96E-05,2.37634902,0.14702563,0.83260695,Not Significant,,
21361,4.09E-06,2.43E-06,1.30E-06,4.02E-05,0.000131913,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,4.00E-05,3.706506632,0.221863165,0.653914795,Not Significant,,
19721,1.35E-05,4.08E-06,9.17E-06,7.81E-05,0.000123042,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,4.73E-05,4.035215762,0.131590784,0.880774525,Not Significant,,
19314,1.99E-05,2.16E-06,4.47E-06,8.89E-05,0.000361488,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,8.82E-05,5.076440755,0.223804423,0.650131335,Not Significant,,
20913,1.50E-06,1.52E-06,1.90E-06,5.38E-05,0.000185512,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,2.74E-06,6.62E-07,2.98E-05,3.822194939,0.240858838,0.618237414,Not Significant,,
21986,7.05E-06,1.19E-06,1.75E-06,6.43E-05,0.000229458,2.62E-06,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,5.31E-05,4.448956349,0.224666381,0.64846191,Not Significant,,
24216,5.20E-06,4.19E-06,3.71E-06,4.36E-05,0.000187672,1.11E-06,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,3.90E-05,4.13748982,0.231567434,0.635322516,Not Significant,,
23003,6.90E-06,7.81E-07,2.02E-06,5.51E-05,0.000156097,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,5.30E-05,3.991698237,0.207874512,0.682198757,Not Significant,,
26907,0.000215113,2.51E-05,7.48E-05,2.11E-05,5.15E-05,2.98E-07,4.80E-05,1.92E-06,2.17E-05,4.46E-05,1.80E-06,2.31E-05,2.21E-05,3.35E-05,6.62E-07,9.48E-05,1.284503622,0.223575778,0.650575249,Not Significant,,
8143,5.47E-06,8.21E-06,3.28E-06,6.90E-05,0.00013415,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.90E-05,2.49E-05,6.62E-07,2.04E-05,0.713968916,0.595323107,0.22524726,Not Significant,,
31932,1.66E-05,1.34E-06,1.68E-06,4.72E-05,0.000164399,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,1.89E-06,4.47E-07,6.62E-07,5.54E-05,3.862725609,0.206416525,0.685255537,Not Significant,,
40633,9.44E-06,8.99E-08,4.09E-06,1.26E-07,9.00E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.05E-05,1.074463016,0.209873987,0.678041387,Not Significant,,
17925,1.50E-07,7.80E-07,5.74E-07,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,9.47E-05,6.91E-05,2.74E-05,4.81E-06,-5.019040332,0.104431836,0.981167087,Not Significant,,
17579,4.18E-05,1.51E-05,1.50E-05,2.29E-06,6.21E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,0.000169497,0.000102715,1.42E-05,2.08E-05,-2.328766829,0.234320863,0.630189042,Not Significant,,
15553,5.23E-05,1.42E-05,2.81E-05,3.48E-06,1.23E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,0.000159684,0.000108064,2.27E-05,5.62E-05,-1.924979924,0.246343191,0.608459438,Not Significant,,
14659,3.84E-05,2.80E-05,1.20E-05,7.37E-06,8.27E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,1.53E-05,1.80E-06,2.05E-06,0.000188896,0.000156908,3.06E-05,2.57E-05,-2.546959504,0.173586717,0.76048351,Not Significant,,
7231,2.43E-05,1.18E-05,1.42E-06,1.85E-06,2.84E-06,2.98E-07,2.51E-06,1.92E-06,1.02E-05,4.09E-06,1.80E-06,2.05E-06,9.06E-05,9.21E-05,9.89E-05,3.65E-05,-2.926202728,0.095750663,1.018858209,Not Significant,,
14250,4.25E-05,3.85E-05,2.60E-05,9.60E-06,9.54E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,1.53E-05,1.80E-06,2.05E-06,0.000732436,0.000179062,5.21E-05,7.15E-05,-3.463561686,0.259136167,0.586471969,Not Significant,,
30530,2.60E-05,1.05E-05,1.22E-05,7.26E-07,2.17E-06,2.98E-07,1.62E-05,1.92E-06,5.61E-05,7.66E-05,2.47E-05,0.000114309,0.001182584,0.000737564,0.000318451,0.00020686,-4.867419683,0.08954666,1.04795061,Not Significant,,
28703,3.24E-05,1.65E-05,1.69E-05,1.26E-07,7.11E-07,2.98E-07,2.51E-06,1.92E-06,2.76E-06,7.41E-06,1.80E-06,1.19E-05,0.000201492,0.00013455,7.50E-05,3.95E-05,-3.128469234,0.114468593,0.941313655,Not Significant,,
31931,2.59E-05,1.31E-05,1.22E-05,4.72E-07,3.74E-06,2.98E-07,7.92E-06,1.92E-06,5.78E-05,4.09E-06,1.80E-06,4.33E-06,0.000324935,0.000173386,7.38E-05,6.93E-05,-2.824068981,0.17820289,0.749085258,Not Significant,,
26690,4.62E-05,8.65E-06,3.01E-06,1.26E-07,1.15E-06,2.98E-07,1.21E-05,1.92E-06,2.76E-06,3.00E-05,1.80E-06,2.05E-06,0.000132305,0.000108126,5.38E-05,4.84E-05,-2.690886606,0.095006519,1.022246592,Not Significant,,
32712,1.84E-05,6.28E-06,4.33E-06,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,3.77E-05,0.000186354,6.80E-05,1.87E-05,-3.615324976,0.178425397,0.748543329,Not Significant,,
29541,3.85E-05,2.39E-05,7.05E-06,1.02E-06,7.92E-07,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,3.82E-06,0.000147904,9.31E-05,5.18E-05,3.88E-05,-2.526612582,0.151473787,0.819662518,Not Significant,,
34040,8.81E-06,3.42E-06,1.94E-06,1.26E-07,6.05E-07,2.98E-07,2.24E-05,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,2.24E-05,0.000190183,8.79E-05,2.01E-05,-3.451859697,0.190983387,0.719004409,Not Significant,,
31052,2.94E-05,9.46E-06,7.25E-06,6.71E-07,2.71E-06,2.98E-07,2.51E-06,1.92E-06,8.71E-06,4.09E-06,1.80E-06,2.07E-05,7.93E-05,6.54E-05,2.71E-05,2.33E-05,-2.241504886,0.105628666,0.976218204,Not Significant,,
28174,0.000570051,0.000254763,0.000323737,8.66E-07,4.28E-06,2.98E-07,1.86E-05,1.92E-06,5.26E-05,5.90E-05,5.99E-06,4.52E-05,0.000382357,0.000216377,0.000144523,0.000267025,-0.06106551,0.947998052,0.023192555,Not Significant,,
26294,7.23E-05,5.41E-05,5.97E-05,1.68E-05,4.26E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,7.62E-06,4.46E-06,6.62E-07,5.40E-05,3.027658845,0.034201825,1.465950717,Significant in SMRW,,
34293,0.004461557,0.004560919,0.003305523,3.32E-05,0.000120578,8.99E-06,0.000390131,6.36E-05,0.001223536,0.000347269,0.000119987,0.000550931,4.26E-05,2.86E-05,6.62E-07,0.003586648,3.115212185,0.067421228,1.171203341,Not Significant,,
35459,0.000164532,0.000236983,0.000156173,1.47E-06,4.55E-06,8.48E-07,2.51E-06,1.92E-06,1.43E-05,4.09E-06,1.80E-06,2.66E-05,3.00E-05,2.58E-05,6.62E-07,0.0001407,2.128141998,0.151271636,0.820242496,Not Significant,,
22735,4.69E-05,4.39E-05,1.83E-05,7.12E-07,8.46E-07,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,6.22E-05,5.21E-05,1.52E-05,5.30E-05,-0.803193657,0.46586241,0.331742331,Not Significant,,
35247,9.28E-05,1.98E-06,3.63E-06,3.04E-06,2.68E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,1.84E-06,9.11E-06,6.62E-07,2.35E-05,2.210474065,0.277346474,0.556977352,Not Significant,,
37922,7.20E-05,7.23E-05,3.14E-05,1.17E-06,2.97E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,2.26E-06,6.62E-07,2.74E-05,3.455524583,0.101624201,0.993002858,Not Significant,,
32852,2.19E-05,5.54E-05,3.15E-05,8.50E-07,2.35E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,4.86E-06,1.02E-05,6.62E-07,4.10E-05,1.751259311,0.190894517,0.719206546,Not Significant,,
31407,4.57E-05,1.11E-05,2.78E-05,9.41E-07,4.30E-06,2.98E-07,1.33E-05,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,3.12E-05,0.000122479,4.54E-06,3.09E-05,-1.204906866,0.467998642,0.329755407,Not Significant,,
39334,5.54E-06,8.99E-08,1.03E-07,1.26E-07,9.43E-08,2.98E-07,0.000102589,1.92E-06,5.90E-05,2.67E-05,1.80E-06,1.78E-05,5.43E-05,3.51E-05,4.96E-06,0.000106385,-0.313676362,0.759930623,0.119226054,Not Significant,,
1940,6.84E-05,2.00E-05,2.36E-05,3.42E-05,1.21E-05,2.98E-07,0.000222497,0.000202353,2.76E-06,3.12E-05,0.000235264,1.95E-05,5.22E-07,4.47E-07,6.62E-07,5.20E-06,0.442411562,0.724405608,0.140018196,Not Significant,,
39876,1.50E-07,8.99E-08,1.03E-07,1.33E-05,0.000115455,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.29E-07,3.25003258,0.313275787,0.504073171,Not Significant,,
18501,2.25E-05,6.34E-06,2.52E-05,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,1.01E-05,6.89E-06,6.62E-07,9.10E-06,0.68574402,0.485778235,0.313561947,Not Significant,,
38765,1.50E-07,8.99E-08,1.03E-07,1.26E-07,8.08E-06,2.98E-07,2.51E-06,0.000682361,9.03E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.29E-07,5.613231258,0.340951104,0.467307899,Not Significant,,
14527,5.55E-06,4.94E-06,2.91E-06,6.48E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,0.000129604,0.000132803,4.16E-05,1.97E-05,-4.435137856,0.112658983,0.948234173,Not Significant,,
16180,1.06E-05,6.38E-06,2.87E-06,2.32E-05,5.70E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,8.66E-06,4.63E-06,6.62E-07,2.20E-05,1.711408378,0.215981034,0.665584385,Not Significant,,
7064,0.000446573,0.000181506,8.47E-05,5.45E-06,3.25E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,8.42E-05,5.84E-05,4.55E-05,0.000145371,1.366500251,0.342776063,0.464989514,Not Significant,,
5494,4.37E-05,3.45E-05,8.02E-06,5.22E-06,8.76E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,3.91E-05,1.07E-05,5.93E-06,1.66E-05,0.173209325,0.86643495,0.062264038,Not Significant,,
6067,4.45E-05,2.39E-05,7.68E-06,2.25E-05,4.11E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,3.60E-05,2.15E-05,1.02E-05,2.52E-05,0.375280239,0.649402381,0.187486124,Not Significant,,
27306,0.000251492,6.00E-05,1.25E-05,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,2.71E-06,7.93E-06,6.62E-07,3.62E-05,3.522587151,0.257533619,0.589166068,Not Significant,,
40216,0.00011514,8.99E-08,1.03E-07,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,2.28E-05,6.62E-07,9.11E-05,1.361465644,0.541548141,0.26636293,Not Significant,,
39412,0.000741371,3.70E-06,1.03E-07,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,1.96E-06,4.47E-07,6.62E-07,1.02E-05,5.510706509,0.348805049,0.457417237,Not Significant,,
