"featureIDs","A1.mzML","A2.mzML","A3.mzML","A4.mzML","A5.mzML","A6.mzML","A7.mzML","A8.mzML","A9.mzML","A10.mzML","A11.mzML","A12.mzML","A13.mzML","A14.mzML","A15.mzML","logFC","pvalue","logpval","Sample_Type"
16905,9.16e-07,1.43e-08,3.34e-06,5.07e-06,1.99e-06,5.03e-06,1.89e-07,3.32e-07,1.33e-08,2.17e-05,2.36e-06,2.02e-05,0.000142112,0.00552717,0.003529779,-9.6806677826938,0.177057966688544,0.751884527471056,"Not Significant"
14973,0.000350897,0.000371759,0.000364946,7.17e-05,0.000159646,0.000183841,1.89e-07,3.32e-07,0.000132945,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,11.3722550488862,0.0065557937867956,2.18337471566671,"Significant in SMRW"
13707,2.82e-05,2.47e-05,2.39e-05,7.45e-06,5.82e-06,9.74e-06,1.89e-07,3.32e-07,1.13e-05,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,7.49866707343437,0.00830608568992868,2.08060359279378,"Significant in SMRW"
7021,9.2e-06,8.1e-06,1.01e-05,6.92e-05,0.00016319,9.27e-05,1.89e-07,3.32e-07,3.2e-06,1.01e-06,2.23e-07,9.42e-07,2.71e-08,2.82e-08,3.1e-08,6.71447335454969,0.0738263374027586,1.13178867681968,"Not Significant"
21314,2.51e-06,6.27e-06,5.66e-06,3.41e-08,1.25e-08,1.67e-08,1.89e-07,3.32e-07,1.33e-08,3.43e-06,2.23e-07,5.18e-08,3.27e-05,6.46e-05,5.94e-05,-4.00003357832288,0.0959877677468887,1.01778410798655,"Not Significant"
6503,1.5e-08,1.43e-08,1.61e-08,3.41e-08,1.25e-08,1.67e-08,1.89e-07,3.32e-07,1.33e-08,5.04e-08,2.23e-07,5.18e-08,2.71e-08,0.00106074,1.66e-06,-11.2756615239669,0.362395759398872,0.440816892894907,"Not Significant"
18959,1.5e-08,1.43e-08,1.61e-08,2.01e-05,2.99e-05,2.64e-05,1.89e-07,3.32e-07,3.93e-05,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,7.55736358375034,0.0421469687283538,1.37523365501051,"Significant in SMRW"
30956,1.01e-05,1.2e-05,1.05e-05,3.41e-08,1.25e-08,1.67e-08,1.89e-07,3.32e-07,1.37e-06,1.34e-05,2.23e-07,5.18e-08,1.61e-05,2.64e-05,1.89e-05,-1.70442597377256,0.105930573670584,0.974978675774501,"Not Significant"
27556,3.69e-06,2.16e-05,2.69e-05,7.68e-05,0.00010619,8.78e-05,2.43e-06,2.15e-06,0.000129713,1.33e-06,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,7.49398745247556,0.0156929129895935,1.80429643322105,"Significant in SMRW"
4507,9.54e-06,1.28e-05,1.48e-05,0.000115237,0.000129899,0.000138734,1.89e-07,3.32e-07,5.85e-06,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,9.43545212508428,0.0475560105902094,1.32279458490549,"Significant in SMRW"
15924,1.5e-08,1.43e-08,7.16e-07,0.000652544,0.000831637,0.000828431,5.01e-06,3.32e-07,2.01e-06,8.95e-07,2.23e-07,2.29e-06,2.71e-08,2.82e-08,3.1e-08,8.79038412615218,0.0819751539245821,1.08631775918395,"Not Significant"
15579,1.5e-08,1.43e-08,1.61e-08,0.000212286,0.000269209,0.000263788,1.18e-06,3.32e-07,8.3e-07,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,10.2423317716937,0.0815151455185362,1.08876169182411,"Not Significant"
16569,1.5e-08,1.43e-08,1.61e-08,0.000189609,0.000218071,0.000227871,1.89e-07,3.32e-07,2.47e-06,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,10.0148134405947,0.0800774227639652,1.096489912769,"Not Significant"
25999,0.000745906,0.00027918,0.000819672,6.28e-06,1.25e-08,1.67e-08,1.89e-07,3.32e-07,1.33e-08,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.34e-06,3.1e-08,8.82423950132913,0.107756471590519,0.967556637718026,"Not Significant"
29169,1.5e-08,1.43e-08,1.61e-08,3.41e-08,1.25e-08,1.67e-08,1.89e-07,0.000331777,1.33e-08,5.04e-08,0.000186529,5.18e-08,2.71e-08,2.82e-08,3.1e-08,0.245745941536569,0.906434243426439,0.0426636959842145,"Not Significant"
16563,0.000243961,0.000211619,0.000195531,0.002536805,0.002822468,0.002728629,0.000235927,1.58e-05,0.000440561,0.00010351,5.4e-05,0.000141137,2.09e-06,2.31e-05,2.27e-06,4.26907698186794,0.0433548892346819,1.36296191899723,"Significant in SMRW"
14290,2.82e-05,1.83e-05,2.08e-05,9.01e-05,0.000118127,9.35e-05,3.8e-05,3.91e-06,5.53e-05,3.27e-06,2.23e-07,4.46e-06,2.71e-08,2.82e-08,3.1e-08,5.27288730042468,0.00526635792161221,2.27848962793053,"Significant in SMRW"
21295,0.000208965,4.72e-05,6.71e-06,1.42e-05,1.63e-05,8.59e-05,1.57e-05,6.81e-05,1.82e-05,5.14e-05,7.67e-06,0.000105029,3.34e-05,8.43e-06,3.23e-05,0.429549937740099,0.60618951106041,0.217391582531239,"Not Significant"
23584,7.3e-06,2.69e-05,1.87e-05,9.1e-05,0.000117198,9.45e-05,3.35e-06,1.69e-06,0.000142832,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,9.67183516898254,0.0160672071562719,1.79405960687262,"Significant in SMRW"
22839,0.00066963,0.000364464,0.0002559,0.000417186,0.000174477,0.000300789,0.000710754,0.000267154,0.00129452,0.000478413,0.000203498,0.001756392,0.000431278,0.000362991,0.00022931,-0.2211344235991,0.767305896649852,0.115031464287665,"Not Significant"
21715,4.31e-05,2.67e-05,2.57e-05,3.41e-08,1.25e-08,8.29e-07,5.56e-05,1.67e-05,0.000237737,3.24e-05,1.14e-05,5.77e-05,2.71e-08,2.82e-08,3.1e-08,1.41527677756317,0.315423271419831,0.501106268279204,"Not Significant"
22303,1.5e-08,1.43e-08,1.61e-08,2.68e-05,3.68e-05,2.75e-05,1.89e-07,3.32e-07,1.47e-05,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,7.4289718442754,0.0461075291789718,1.33622815023103,"Significant in SMRW"
19799,0.000154628,0.000109842,0.000128485,0.000186256,0.000181372,0.000180905,5.01e-06,3.32e-07,0.000262485,4.36e-05,2.23e-07,1.15e-05,2.71e-08,2.82e-08,3.1e-08,3.86295563174961,0.00221320505453179,2.65497834661225,"Significant in SMRW"
17329,5.79e-06,3.89e-05,0.000308743,3.41e-08,4.84e-06,2.04e-06,1.89e-07,3.32e-07,1.68e-05,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,9.25704828397339,0.247837533535434,0.60583292163652,"Not Significant"
16831,1.5e-08,1.29e-05,7.21e-05,3.41e-08,1.25e-08,1.67e-08,1.89e-07,3.32e-07,2.6e-06,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,7.15876846418339,0.253669187927676,0.595732281401248,"Not Significant"
41986,1.5e-08,1.43e-08,3.23e-05,0.000220622,0.000147616,1.67e-08,2.69e-05,1.53e-05,1.33e-08,5.04e-08,2.23e-07,2.1e-05,2.97e-07,3.71e-06,7.34e-06,3.17783754647022,0.139181818928591,0.856417492129779,"Not Significant"
15089,1.5e-08,1.43e-08,1.61e-08,3.77e-05,5.67e-05,4.35e-05,1.89e-07,3.32e-07,2.38e-06,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,7.83405204254098,0.0793817516084787,1.10027932234113,"Not Significant"
5023,2.7e-05,5.08e-05,7.01e-05,5.55e-05,0.000101964,0.000101901,1.89e-07,3.32e-07,5.87e-05,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,9.56176313740718,0.00333259509569216,2.47721744913237,"Significant in SMRW"
4382,2.83e-05,9.09e-05,9.2e-05,0.000111315,0.000169547,0.000154691,1.89e-07,3.32e-07,6.81e-05,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,10.1786270383693,0.00476226905734606,2.32218607158973,"Significant in SMRW"
17653,1.5e-08,1.43e-08,1.61e-08,2.27e-05,2.45e-05,2.12e-05,1.89e-07,3.32e-07,4.26e-05,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,7.49783195526325,0.0473544218342048,1.32463946146467,"Significant in SMRW"
25632,4.35e-05,4.87e-05,6.22e-05,1.91e-05,4.55e-05,3.67e-05,4.08e-05,4.89e-05,0.000108342,0.000101887,7.19e-05,9.57e-05,3.8e-05,7.62e-05,4.66e-05,-0.508389547457538,0.138117647910674,0.859750826124154,"Not Significant"
19855,2.81e-05,3.48e-05,2.28e-05,0.000177063,0.000197005,0.000186873,5.14e-06,3.32e-07,0.000283383,5.08e-06,2.23e-07,7.25e-06,2.71e-08,2.82e-08,3.1e-08,5.62478051374393,0.0208551941904716,1.68078576192184,"Significant in SMRW"
21266,1.5e-08,1.43e-08,1.61e-08,0.000112633,0.000110668,7.69e-05,1.89e-07,3.32e-07,5.48e-05,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,9.17005241082979,0.0446790220008851,1.34989634191873,"Significant in SMRW"
5070,0.000116965,0.000302205,0.000298084,0.000974774,0.001148288,0.001135585,5.01e-06,5.06e-06,9.48e-05,5.04e-08,2.23e-07,5.18e-08,2.71e-08,7.17e-06,1.39e-06,8.25386574076223,0.0241438267601933,1.61719389376141,"Significant in SMRW"
10390,7.43e-05,5.09e-05,5.81e-05,1.1e-05,1.29e-05,3.06e-05,1.89e-07,3.32e-07,2.53e-05,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,8.73839465303725,0.0107789769040035,1.96742245863275,"Significant in SMRW"
6846,7.11e-05,7.73e-05,8.31e-05,0.0005487,0.000513503,0.000478322,2.33e-05,2.83e-06,5.09e-05,1.02e-06,2.23e-07,8.65e-07,2.71e-08,2.82e-08,3.1e-08,9.13384914077118,0.0297463769993749,1.52656592220419,"Significant in SMRW"
7170,2.56e-05,2.45e-05,2.8e-05,9.91e-05,0.000127644,0.000112981,1.51e-05,3.32e-07,2.37e-05,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,9.53198776626779,0.0133423480837985,1.87476773338056,"Significant in SMRW"
22544,0.000430751,0.00028529,0.00065313,3.41e-08,1.25e-08,1.67e-08,1.89e-07,3.32e-07,1.33e-08,3.04e-06,2.23e-07,5.18e-08,2.71e-08,7.19e-06,6.47e-06,5.74712990335397,0.10630747850578,0.973436182705774,"Not Significant"
23375,1.58e-06,1.43e-08,1.61e-08,3.25e-05,3.17e-05,2.8e-05,1.89e-07,3.32e-07,1.37e-05,5.04e-08,2.23e-07,5.18e-08,2.71e-08,8.81e-06,6.97e-06,2.15846415601783,0.103621139458694,0.984551636350169,"Not Significant"
18775,1.5e-08,1.43e-08,1.61e-08,8.6e-05,7.96e-05,7.18e-05,1.89e-07,3.32e-07,5.33e-05,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,8.88226863750749,0.0386747189510773,1.41257283363221,"Significant in SMRW"
16992,1.61e-06,1.97e-05,1.06e-05,0.000138794,0.000144172,0.000147295,7.7e-06,3.28e-06,0.000277133,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,10.2473661460179,0.0339527926453315,1.46912449883332,"Significant in SMRW"
40163,1.5e-08,1.43e-08,0.000124827,3.41e-08,2.95e-05,1.67e-08,0.000135384,3.32e-07,1.33e-08,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,8.87666065815496,0.125298200013209,0.902055167872138,"Not Significant"
40971,1.5e-08,1.43e-08,0.000150608,3.41e-08,0.000100734,1.67e-08,0.001573625,3.29e-05,1.33e-08,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,11.5555772010686,0.264176382159662,0.578106011688263,"Not Significant"
13945,0.000121528,7.9e-05,5.1e-05,7.87e-05,0.000154205,0.000131747,0.00037772,1.1e-05,0.000233362,4.43e-05,1.95e-05,4.53e-05,4.54e-06,3.3e-06,3.1e-08,2.81913130196137,0.0125624297625361,1.90092635340087,"Significant in SMRW"
14359,0.000313387,0.000223933,0.000255977,0.000208941,0.000138966,0.000273792,1.89e-07,3.29e-06,0.000136698,9.27e-05,1.93e-05,9.88e-05,5.12e-06,1.74e-06,1.65e-06,2.241069074337,0.007583347819545,2.12013902410775,"Significant in SMRW"
46043,1.5e-08,2.45e-06,1.67e-05,1.32e-05,1.25e-08,1.67e-08,1.89e-07,3.32e-07,1.33e-08,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,5.73733805239732,0.13653466507446,0.864757070680097,"Not Significant"
37792,1.5e-08,1.43e-08,1.61e-08,0.000185657,1.25e-08,1.67e-08,1.89e-07,3.32e-07,1.33e-08,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,8.23729293522894,0.346428463274626,0.46038643266141,"Not Significant"
38328,1.5e-08,1.43e-08,1.61e-08,0.000182637,1.25e-08,1.67e-08,1.89e-07,3.32e-07,1.33e-08,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,8.21371027271265,0.346425752760672,0.460389830667012,"Not Significant"
17582,1.5e-08,1.43e-08,1.61e-08,5.11e-05,7.96e-05,4.66e-05,1.89e-07,3.32e-07,1.08e-05,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,8.25576686648366,0.0713569280504225,1.14656385481281,"Not Significant"
36798,1.5e-08,1.43e-08,1.61e-08,3.61e-06,1.25e-08,1.67e-08,9.41e-05,0.00051941,1.33e-08,1.61e-05,0.002279426,8.42e-05,0.000104149,0.000161022,0.000283519,-2.83125457982385,0.299655027674197,0.523378431223485,"Not Significant"
37219,1.5e-08,6.01e-06,1.61e-08,7.94e-06,1.25e-08,2.41e-06,7.29e-05,0.000330228,1.33e-08,0.000120782,0.003000914,0.0001258,0.000212754,0.000168756,0.000107865,-3.73989613991449,0.280726285517768,0.551716920743341,"Not Significant"
5552,1.5e-08,1.43e-08,1.61e-08,4.12e-05,5.95e-05,5.07e-05,1.89e-07,3.32e-07,1.33e-08,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,7.94380798837629,0.0842076291698311,1.07464855985115,"Not Significant"
5833,1.5e-08,1.43e-08,1.61e-08,0.000170938,0.000240644,0.000217012,1.89e-07,3.32e-07,7.73e-07,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,9.99512866036884,0.0835277722989981,1.07816910115315,"Not Significant"
29731,6.27e-05,4.47e-05,7.34e-05,3.41e-08,1.25e-08,1.67e-08,5.75e-05,3.32e-07,7.61e-05,5.04e-08,2.23e-07,5.18e-08,3.57e-05,2.72e-05,1.21e-05,1.47824699684665,0.112399642803717,0.949235068914834,"Not Significant"
29534,4.5e-05,4.12e-05,4.54e-05,3.41e-08,1.25e-08,1.67e-08,5.75e-05,3.32e-07,5.42e-05,5.04e-08,2.23e-07,5.18e-08,3.29e-05,3.31e-05,2.16e-05,0.885767309635861,0.278415268320209,0.555306951657056,"Not Significant"
17366,9.58e-07,9.92e-07,8.35e-07,7.48e-05,0.00014312,0.000144967,1.89e-07,3.32e-07,1.26e-05,5.04e-08,2.23e-07,5.18e-08,2.53e-06,1.26e-05,2.55e-06,3.80996163964238,0.0983733570600455,1.00712250775323,"Not Significant"
8911,1.58e-05,1.25e-05,1.58e-05,3.41e-08,2.77e-06,1.46e-06,1.71e-06,3.32e-07,4.89e-06,7.03e-06,1.13e-06,5.99e-06,2.71e-08,2.82e-08,3.1e-08,1.37264099089482,0.168984515475949,0.772153089181883,"Not Significant"
24997,0.000334214,0.000244396,0.000287607,2.78e-05,5.39e-05,5.9e-05,1.08e-05,3.32e-07,5.57e-05,7.01e-05,2.98e-06,8.1e-05,6.57e-05,0.000344555,0.000105894,0.0949682703587889,0.909256764207947,0.0413134594266642,"Not Significant"
14732,1.5e-08,1.43e-08,1.61e-08,5.39e-05,4.55e-05,5.47e-05,1.89e-07,3.32e-07,9.24e-05,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,8.644828176792,0.0462169350793951,1.33519885855923,"Significant in SMRW"
27643,0.00015412,0.000147403,0.000217141,6.57e-05,8.71e-05,4.91e-05,0.000185468,0.000204542,0.000311594,9.2e-05,0.000168928,0.000251455,0.000257163,0.00014872,0.000136913,-0.154358358554676,0.652193553876974,0.185623497970256,"Not Significant"
28029,0.000213893,0.000220718,0.000318992,5.73e-06,4.77e-05,2.4e-05,7.5e-05,3.49e-05,0.000514203,0.000101023,5.4e-05,5.58e-05,5.38e-05,4.8e-05,4.38e-05,1.44452915377253,0.113037151707967,0.946778794304381,"Not Significant"
43226,1.5e-06,6.8e-05,7.07e-05,0.000453184,1.25e-08,1.41e-06,6.06e-06,3.32e-07,1.71e-06,6.66e-06,2.98e-05,5.09e-06,1.39e-05,4.96e-06,4.15e-05,1.97968094433061,0.34242638735852,0.465432775996528,"Not Significant"
43990,1.99e-06,0.000326653,0.000288859,0.000459606,7.11e-07,1.7e-05,3.85e-05,3.32e-07,1.16e-06,7.97e-06,8.54e-05,4.63e-06,3.38e-05,0.000102667,0.000130594,1.05128008256818,0.331033899608526,0.480127529912892,"Not Significant"
44650,8.99e-07,7.47e-05,2.29e-05,3.87e-05,6.26e-07,5.85e-06,6.34e-05,2.75e-05,7.46e-07,8.14e-06,0.000523293,4.99e-06,5.33e-05,0.000155399,0.000178242,-2.55723191446094,0.170730464935686,0.76768897699335,"Not Significant"
41209,1.26e-05,6.72e-06,9.47e-06,2.41e-06,1.25e-08,1.67e-08,1.89e-07,3.32e-07,1.33e-08,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,1.35e-06,3.61314654355795,0.0804272220788187,1.09459693138045,"Not Significant"
41836,4.54e-05,3.03e-05,7.35e-05,2.5e-06,1.25e-08,4.21e-07,1.89e-07,3.32e-07,1.33e-08,5.04e-08,2.23e-07,5.18e-08,2.71e-08,3.17e-07,1.9e-06,5.30791414264015,0.102724524730741,0.988325859385087,"Not Significant"
42530,1.5e-08,1.43e-08,1.61e-08,3.41e-08,2.32e-06,2.57e-06,1.89e-07,3.32e-07,1.33e-08,1.3e-05,2.23e-07,0.000135635,9.06e-06,3.92e-07,3.1e-08,-5.43142551276374,0.29336684856297,0.532588964451906,"Not Significant"
9997,9.83e-06,1.43e-08,2.18e-06,0.001006412,0.001345983,0.000639204,1.2e-05,4.59e-06,2.64e-06,1.85e-06,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,9.83196847569959,0.0923180190990671,1.03471352290123,"Not Significant"
6911,2.41e-05,2.7e-05,2.76e-05,5.81e-05,9.42e-05,6.71e-05,2.36e-06,3.32e-07,8.31e-06,1.4e-05,3.19e-06,1.44e-05,3.33e-06,8.29e-07,3.1e-08,2.52589519575333,0.0303663229052481,1.5176077941418,"Significant in SMRW"
19453,7.81e-05,5.84e-05,9.65e-05,3.41e-08,1.25e-08,1.67e-08,1.89e-07,3.32e-07,1.33e-08,1.86e-05,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,3.03794838362877,0.130249427294084,0.885224177614356,"Not Significant"
10147,2.91e-05,3.6e-05,3.58e-05,0.00018362,0.000171082,0.00012424,9.25e-06,3.32e-07,3.97e-05,2.16e-05,4.33e-06,2.94e-05,2.71e-08,2.82e-08,3.1e-08,2.91999960461241,0.0330148115740253,1.48129117703991,"Significant in SMRW"
20917,0.000166206,7.03e-05,0.000253424,3.41e-08,1.25e-08,1.67e-08,1.89e-07,1.48e-05,1.33e-08,5.04e-08,2.23e-07,5.18e-08,2.71e-08,5.78e-06,3.1e-08,5.771461490529,0.11240971521961,0.949196152433036,"Not Significant"
12599,1.5e-08,3.1e-06,1.61e-08,2.61e-05,2.95e-05,3.03e-05,1.89e-07,3.32e-07,6.53e-05,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,7.97082030129881,0.0523316261719872,1.28123576962594,"Not Significant"
10979,0.000167116,0.00013528,0.000153485,7.98e-05,0.000101016,0.000103471,5.79e-05,4.81e-07,7.42e-05,8.62e-05,4.5e-05,9.84e-05,1.03e-05,9.27e-06,5.97e-06,1.18931520041203,0.042385363720648,1.3727840856884,"Significant in SMRW"
408,5.77e-05,1.81e-05,2.78e-05,3.35e-05,1.59e-05,1.67e-08,3.47e-05,7.91e-05,1.33e-08,5.04e-08,2.09e-05,1.76e-05,2.71e-08,2.82e-08,3.1e-08,2.20291459627099,0.0330559615273468,1.48075020562002,"Significant in SMRW"
36249,1.5e-08,1.43e-08,1.61e-08,3.41e-08,1.25e-08,1.67e-08,1.89e-07,3.32e-07,1.33e-08,5.04e-08,0.000115043,5.18e-08,2.71e-08,2.82e-08,3.1e-08,-8.07046319761156,0.363992168210135,0.438907960690816,"Not Significant"
17075,4.82e-05,4.41e-05,4.41e-05,1.29e-05,1.47e-05,2.83e-05,1.38e-06,3.32e-07,1.49e-05,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,8.40282471713642,0.00578180448425762,2.2379365983872,"Significant in SMRW"
16574,1.5e-08,1.43e-08,1.61e-08,0.000102642,9.7e-05,0.000102836,1.89e-07,3.32e-07,1.33e-08,5.04e-08,2.23e-07,5.18e-08,4.44e-06,2.26e-06,4.11e-06,4.181430622054,0.0949762276871073,1.02238508393497,"Not Significant"
15594,1.5e-08,1.43e-08,1.61e-08,9.52e-05,7.73e-05,0.000104248,1.89e-07,3.32e-07,1.33e-08,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.06e-06,3.1e-08,6.24165439621504,0.0859223286803653,1.06589396116817,"Not Significant"
15927,1.5e-08,1.43e-08,1.61e-08,0.000360493,0.000414809,0.000430534,1.89e-07,3.32e-07,1.33e-08,5.04e-08,2.23e-07,5.18e-08,1.48e-06,2.82e-08,3.1e-08,8.75283747467459,0.0819632085497243,1.08638104895111,"Not Significant"
5947,1.5e-08,1.43e-08,1.61e-08,3.41e-08,1.25e-08,1.67e-08,1.89e-07,3.32e-07,1.33e-08,5.04e-08,2.23e-07,5.18e-08,2.71e-08,0.000824463,3.1e-08,-10.9100533636903,0.363200810670742,0.439853190796775,"Not Significant"
25955,0.000272641,6.73e-05,0.00022396,5.6e-06,1.25e-08,1.67e-08,2.34e-05,0.000100683,1.33e-08,4.52e-06,9.82e-06,5.18e-08,2.71e-08,2.82e-08,3.1e-08,4.99725232584908,0.0632058122257625,1.19924298340254,"Not Significant"
30011,6.37e-05,5.76e-05,9.52e-05,3.41e-08,1.25e-08,1.67e-08,2.85e-05,3.32e-07,5.93e-05,6.16e-06,2.23e-07,3.28e-06,4.56e-05,7e-05,5.51e-05,0.171501333736768,0.830211313665088,0.0808113525898304,"Not Significant"
21292,0.000124561,2.7e-05,5.31e-06,3.41e-08,1.25e-08,9.29e-06,1.89e-07,1.84e-06,2.25e-06,4.76e-06,2.23e-07,1.48e-05,7.54e-05,8.4e-05,7.62e-05,-1.16796664356666,0.287394442117348,0.541521634883443,"Not Significant"
16591,5.66e-05,5.3e-05,5.38e-05,0.000532573,0.000777568,0.000847209,1.53e-05,3.32e-07,9.63e-05,1.53e-05,2.23e-06,2.02e-05,8.17e-06,8.23e-06,1.02e-05,4.655949743988,0.0554418864329936,1.25616200109644,"Not Significant"
14305,1e-05,1.37e-06,1.61e-08,3.41e-05,5.02e-05,4.41e-05,3.59e-06,3.32e-07,2.53e-05,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,8.09702174506655,0.0231040974502461,1.63631099230579,"Significant in SMRW"
10708,3.21e-05,8.47e-05,4.95e-05,0.00094421,0.000652915,0.000732766,0.000103522,5.93e-05,0.000931044,9.16e-05,2.32e-05,6.81e-05,1.4e-05,2.89e-05,7.44e-06,3.35915711645908,0.0287037385695214,1.54206153412413,"Significant in SMRW"
26538,8.63e-05,7.15e-05,9.95e-05,2.16e-06,1.11e-05,1e-05,6.06e-05,5.96e-06,0.000242772,3.29e-05,1.02e-05,2e-05,1.88e-05,1.76e-05,6.39e-06,1.89292199195847,0.0982279444888325,1.00776494387441,"Not Significant"
36068,1.5e-08,1.91e-06,5.97e-06,2.24e-05,1.25e-08,1.67e-08,1.89e-07,3.32e-07,1.33e-08,5.04e-08,6.79e-06,5.18e-08,2.71e-08,5.71e-07,7.87e-07,1.3134732828846,0.462493175716529,0.334894671077424,"Not Significant"
22800,0.000146588,8.98e-05,7.11e-05,3.12e-05,2.87e-05,2.94e-05,3.5e-05,1.47e-05,0.000189842,2.85e-05,5.8e-06,0.000106995,0.00010083,0.000164365,9.93e-05,-0.25372587485235,0.670693302122078,0.173476030719057,"Not Significant"
46549,1.5e-08,5.08e-07,4.92e-06,7.47e-07,1.25e-08,1.67e-08,1.89e-07,3.32e-07,1.33e-08,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,3.45170853590252,0.233469610172626,0.63176964183565,"Not Significant"
7216,1.5e-08,5.37e-07,1.61e-08,0.000527633,0.000520146,0.000529123,7.29e-07,3.26e-06,0.000172986,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,11.4728722518936,0.0504699835503445,1.29696683681567,"Not Significant"
3749,5.38e-07,5.12e-06,5.72e-06,0.000214753,0.000131735,0.000189542,1.89e-07,3.32e-07,5.8e-05,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,9.93907810846274,0.0511496751537527,1.29115712010198,"Not Significant"
29335,3.75e-05,0.000166815,0.000124476,0.000101341,0.000170793,0.00012914,2.02e-05,3.32e-07,0.000335297,4.26e-06,2.23e-07,2.29e-06,6.61e-06,9.12e-06,7.43e-06,4.59604009127564,0.0091656831793478,2.03783515863815,"Significant in SMRW"
36263,9.97e-05,0.00032436,0.000161496,0.000652406,0.000927695,0.000621587,6.92e-05,6.49e-05,0.002313616,0.000121219,4.57e-06,4.58e-05,2.51e-05,5.66e-05,1.9e-05,3.68000540662317,0.05568005366126,1.25430035484904,"Not Significant"
45080,8.73e-07,1.43e-08,1.61e-08,5.97e-06,1.25e-08,1.52e-06,0.000235371,3.12e-05,1.33e-08,5.04e-08,3.21e-05,1.31e-06,1.11e-06,2.82e-08,3.1e-08,2.40434007615015,0.372534637451984,0.428833341291752,"Not Significant"
5871,1.24e-06,7.78e-07,1.36e-06,0.000160749,0.000145868,0.00015132,1.89e-07,3.32e-07,2.56e-06,5.69e-06,2.23e-07,5.18e-08,2.71e-08,0.000223751,3.1e-08,0.430178113445367,0.773427204215435,0.111580556295972,"Not Significant"
5609,6.05e-06,6.61e-06,5.47e-06,0.000348425,0.00037798,0.000413877,5.2e-06,3.32e-07,8.25e-06,5.69e-06,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,7.01283571508748,0.0732560146023912,1.13515671225175,"Not Significant"
7410,0.000460537,0.000460298,0.000491455,0.000691733,0.000679898,0.00067008,0.000118581,5.42e-05,0.000135477,0.000460186,0.000209574,0.000400372,0.000140155,0.000164826,0.000167562,0.701202512021123,0.13809968548099,0.859807310516416,"Not Significant"
